episode,loss,average reward,conflicts,duration,epsilon,LoS,instructions,action LEFT,action RIGHT,action DIRECT,action LNAV
1,224.40771484375,0.82,20,50.94,0.99802,4,100,38,33,0,31
2,202.67013549804688,-0.7222222222222222,20,54.36,0.99604,10,108,36,33,0,41
3,204.6295166015625,-0.82,20,34.57,0.99406,12,100,42,26,0,32
4,220.81045532226562,0.19318181818181818,20,50.42,0.9920800000000001,6,88,30,34,0,26
5,209.48202514648438,-0.2261904761904762,20,50.24,0.9901000000000001,8,84,28,34,0,24
6,205.3408660888672,0.0625,20,42.46,0.9881200000000001,8,80,24,32,0,28
7,211.93838500976562,-2.4578313253012047,20,54.05,0.9861400000000001,16,83,27,22,0,39
8,209.20828247070312,-4.4393939393939394,20,56.52,0.9841600000000001,18,66,19,22,0,25
9,182.90447998046875,-1.945945945945946,20,49.14,0.9821800000000002,14,74,17,22,0,35
10,214.14453125,-0.9125,22,45.16,0.9802000000000002,12,80,22,28,0,30
11,190.5639190673828,-1.6973684210526316,20,57.03,0.9782200000000002,12,76,20,35,0,22
12,185.63446044921875,-0.048,20,38.38,0.9762400000000002,6,125,43,44,0,44
13,204.0696258544922,-0.39473684210526316,20,49.36,0.9742600000000002,10,114,38,50,0,26
14,180.04212951660156,-2.4375,18,57.95,0.9722800000000003,12,64,21,25,0,18
15,187.93438720703125,-2.3970588235294117,20,54.91,0.9703000000000003,14,68,19,27,0,22
16,177.42343139648438,0.391304347826087,20,45.49,0.9683200000000003,4,115,40,44,0,31
17,182.5684356689453,0.26548672566371684,21,44.7,0.9663400000000003,6,113,27,39,0,49
18,199.03704833984375,-0.35454545454545455,20,52.05,0.9643600000000003,10,110,38,36,0,37
19,190.63963317871094,0.4878048780487805,20,42.92,0.9623800000000003,6,82,22,41,0,21
20,183.39114379882812,0.16326530612244897,20,22.23,0.9604000000000004,6,98,42,32,0,29
21,205.44862365722656,-0.34146341463414637,18,58.14,0.9584200000000004,8,82,22,35,0,27
22,190.2246856689453,-3.4444444444444446,20,61.97,0.9564400000000004,14,54,17,16,0,21
23,185.54946899414062,-1.3977272727272727,20,56.29,0.9544600000000004,12,88,28,26,0,34
24,200.3098602294922,-1.1770833333333333,20,52.93,0.9524800000000004,10,96,24,43,0,29
25,180.4207763671875,-0.7,20,55.66,0.9505000000000005,10,90,22,35,0,33
26,179.53872680664062,-2.0283018867924527,20,57.91,0.9485200000000005,16,106,33,28,0,45
27,180.85098266601562,-0.7256637168141593,20,49.61,0.9465400000000005,10,113,37,43,0,33
28,153.95761108398438,-1.8717948717948718,18,58.15,0.9445600000000005,14,78,25,29,0,24
29,187.3460693359375,-0.13725490196078433,20,55.36,0.9425800000000005,8,102,35,45,0,26
30,158.83563232421875,0.6388888888888888,20,23.6,0.9406000000000005,6,72,28,19,0,27
31,171.78329467773438,-3.7666666666666666,18,58.19,0.9386200000000006,16,60,23,21,0,16
32,197.2420654296875,-2.4166666666666665,20,62.92,0.9366400000000006,14,84,29,35,0,22
33,182.51812744140625,-0.17073170731707318,20,49.61,0.9346600000000006,8,82,23,33,0,26
34,169.45846557617188,-0.2840909090909091,20,58.18,0.9326800000000006,8,88,26,37,0,25
35,175.37176513671875,-0.36585365853658536,20,55.88,0.9307000000000006,8,82,28,37,0,21
36,159.5707244873047,-4.129032258064516,16,58.11,0.9287200000000007,14,62,25,16,0,23
37,189.3796844482422,-1.4651162790697674,20,48.68,0.9267400000000007,12,86,24,36,0,30
38,169.41690063476562,-0.6785714285714286,21,45.24,0.9247600000000007,12,84,27,31,0,28
39,187.14779663085938,-6.068181818181818,18,58.33,0.9227800000000007,18,44,11,18,0,15
40,183.1649169921875,-1.8686868686868687,20,64.24,0.9208000000000007,14,99,34,40,0,26
41,185.7152099609375,-2.25,20,58.22,0.9188200000000007,14,84,31,36,0,17
42,182.53912353515625,1.4303797468354431,20,24.01,0.9168400000000008,2,79,25,45,0,11
43,167.65740966796875,1.65625,21,33.09,0.9148600000000008,4,64,26,21,0,19
44,179.9508056640625,0.06315789473684211,20,37.08,0.9128800000000008,8,95,28,37,0,33
45,169.45330810546875,-0.046875,20,45.93,0.9109000000000008,8,64,17,26,0,21
46,174.31280517578125,-1.705128205128205,20,49.29,0.9089200000000008,12,78,16,41,0,25
47,175.03265380859375,-0.48717948717948717,21,43.46,0.9069400000000009,10,78,24,30,0,24
48,173.42266845703125,-1.0530973451327434,20,58.4,0.9049600000000009,10,113,35,44,0,38
49,177.69393920898438,-1.4673913043478262,20,61.38,0.9029800000000009,12,92,27,31,0,38
50,168.00753784179688,-0.09016393442622951,21,56.35,0.9010000000000009,10,122,38,37,0,49
51,186.56536865234375,-0.0782608695652174,20,45.68,0.8990200000000009,8,115,41,49,0,28
52,180.86660766601562,1.2826086956521738,20,35.66,0.897040000000001,4,92,22,47,0,26
53,185.1369171142578,-0.7,20,47.87,0.895060000000001,10,60,17,23,0,20
54,174.37374877929688,0.9849624060150376,21,43.4,0.893080000000001,2,133,38,61,0,42
55,193.995849609375,-0.8947368421052632,21,43.88,0.891100000000001,10,95,30,34,0,31
56,178.6226043701172,-0.5289256198347108,19,58.39,0.889120000000001,8,121,29,52,0,42
57,174.38209533691406,-0.93,18,64.44,0.887140000000001,10,100,27,37,0,38
58,175.64242553710938,-2.210526315789474,20,55.27,0.8851600000000011,14,76,21,31,0,26
59,198.223876953125,-0.16483516483516483,20,49.52,0.8831800000000011,8,91,28,38,0,30
60,167.17861938476562,-0.611764705882353,21,50.0,0.8812000000000011,10,85,28,32,0,27
61,198.28948974609375,0.2962962962962963,21,42.66,0.8792200000000011,6,81,23,31,0,27
62,165.04824829101562,-1.75,18,58.4,0.8772400000000011,10,60,16,22,0,22
63,161.3792266845703,-0.36470588235294116,21,52.03,0.8752600000000011,10,85,26,35,0,24
64,165.49630737304688,-0.7162162162162162,18,58.44,0.8732800000000012,10,74,17,30,0,27
65,169.42770385742188,0.8275862068965517,21,44.64,0.8713000000000012,4,87,20,43,0,24
66,160.31072998046875,-0.75,21,39.82,0.8693200000000012,10,96,34,41,0,25
67,169.218994140625,-1.3108108108108107,18,58.24,0.8673400000000012,10,74,18,33,0,25
68,154.349609375,-1.9680851063829787,20,63.1,0.8653600000000012,14,94,27,36,0,31
69,156.8912353515625,-0.3148148148148148,19,58.3,0.8633800000000013,8,108,36,46,0,26
70,164.3655242919922,0.054945054945054944,21,57.25,0.8614000000000013,6,91,20,45,0,26
71,177.89346313476562,1.2857142857142858,21,32.55,0.8594200000000013,4,84,27,35,0,22
72,156.5178680419922,-0.2897196261682243,21,53.37,0.8574400000000013,10,107,32,46,0,29
73,170.5155029296875,-1.053191489361702,16,58.33,0.8554600000000013,10,94,27,39,0,30
74,169.30535888671875,-2.5454545454545454,21,57.11,0.8534800000000013,16,88,24,48,0,18
75,155.81890869140625,-1.134020618556701,20,49.47,0.8515000000000014,12,97,23,46,0,30
76,167.57794189453125,1.8953488372093024,20,31.28,0.8495200000000014,2,86,29,42,0,20
77,149.11959838867188,-1.5045045045045045,21,55.03,0.8475400000000014,14,111,38,45,0,30
78,165.4141082763672,0.8552631578947368,21,18.42,0.8455600000000014,6,76,25,36,0,15
79,143.60691833496094,-1.144736842105263,21,52.4,0.8435800000000014,12,76,29,27,0,20
80,159.87326049804688,-0.7857142857142857,20,43.46,0.8416000000000015,10,84,16,38,0,30
81,156.30857849121094,-1.4390243902439024,18,57.81,0.8396200000000015,10,82,26,32,0,24
82,159.49696350097656,0.5930232558139535,21,29.63,0.8376400000000015,6,86,23,40,0,27
83,151.81532287597656,-2.107142857142857,18,57.68,0.8356600000000015,12,84,17,43,0,26
84,142.01705932617188,0.25,20,35.98,0.8336800000000015,6,80,20,39,0,21
85,153.68600463867188,0.8333333333333334,20,36.21,0.8317000000000015,4,96,32,51,0,17
