episode,loss,average reward,conflicts,duration,epsilon,LoS,instructions,action LEFT,action RIGHT,action DIRECT,action LNAV
1,504.99395751953125,-0.36923076923076925,18,58.19,0.99802,10,130,41,43,0,48
2,507.2334289550781,-1.2653061224489797,20,55.11,0.99604,12,98,29,27,0,44
3,536.6456298828125,-1.1142857142857143,18,57.56,0.99406,12,70,30,27,0,15
4,510.20782470703125,-1.9578947368421054,19,63.65,0.9920800000000001,16,95,25,33,0,39
5,547.0526123046875,-2.23943661971831,20,48.74,0.9901000000000001,16,71,23,29,0,19
6,535.9384155273438,0.36585365853658536,20,37.25,0.9881200000000001,8,82,26,26,0,32
7,499.77252197265625,-0.2288135593220339,19,57.86,0.9861400000000001,10,118,41,42,0,37
8,518.1292114257812,-1.2325581395348837,20,62.22,0.9841600000000001,14,86,29,28,0,29
9,521.3933715820312,1.40625,20,38.96,0.9821800000000002,2,128,42,56,0,36
10,529.16259765625,-1.2666666666666666,18,57.73,0.9802000000000002,12,60,23,15,0,22
11,548.3297119140625,-1.6578947368421053,20,61.38,0.9782200000000002,14,76,31,19,0,26
12,536.2155151367188,1.752212389380531,20,39.07,0.9762400000000002,4,113,42,30,0,45
13,501.9271240234375,0.13253012048192772,20,41.73,0.9742600000000002,8,83,29,29,0,27
14,469.4168395996094,1.8651685393258426,20,37.0,0.9722800000000003,4,89,27,33,0,31
15,485.8982849121094,-0.9176470588235294,21,39.17,0.9703000000000003,14,85,26,32,0,27
16,510.1499938964844,0.19753086419753085,20,45.98,0.9683200000000003,8,81,27,22,0,32
17,480.0526123046875,2.4050632911392404,21,22.42,0.9663400000000003,4,79,30,26,0,23
18,450.5538330078125,-1.9090909090909092,16,57.79,0.9643600000000003,12,66,21,25,0,22
19,527.279052734375,0.02830188679245283,21,29.96,0.9623800000000003,10,106,38,33,0,35
20,502.074951171875,-1.144927536231884,21,30.06,0.9604000000000004,12,69,33,20,0,16
21,491.52166748046875,1.5802469135802468,21,43.72,0.9584200000000004,6,81,19,31,0,31
22,500.1322021484375,-0.11428571428571428,20,56.38,0.9564400000000004,10,70,20,26,0,24
23,508.7950439453125,0.6869565217391305,20,44.23,0.9544600000000004,6,115,34,38,0,44
24,541.3314208984375,-1.4166666666666667,20,42.81,0.9524800000000004,12,60,26,14,0,20
25,509.392578125,1.564102564102564,20,50.9,0.9505000000000005,6,78,25,27,0,26
26,497.5413513183594,-1.0714285714285714,20,55.07,0.9485200000000005,12,56,24,16,0,16
27,531.5753784179688,-0.7864077669902912,21,41.27,0.9465400000000005,14,103,39,35,0,29
28,518.1849365234375,-4.416666666666667,18,57.72,0.9445600000000005,18,72,24,22,0,26
29,532.1278076171875,-1.26,20,56.0,0.9425800000000005,14,100,36,36,0,30
30,534.3342895507812,-0.2736842105263158,20,50.69,0.9406000000000005,10,95,42,28,0,27
31,459.84820556640625,1.1428571428571428,20,29.67,0.9386200000000006,4,98,42,24,0,32
32,534.4423828125,-0.07042253521126761,20,37.5,0.9366400000000006,10,71,26,27,0,20
33,510.2187805175781,0.39285714285714285,20,50.76,0.9346600000000006,8,112,43,31,0,40
34,463.2106628417969,-0.17543859649122806,20,42.83,0.9326800000000006,10,114,39,39,0,40
35,523.0863037109375,0.9655172413793104,20,45.11,0.9307000000000006,4,116,40,45,0,33
36,485.0845947265625,0.9038461538461539,20,40.52,0.9287200000000007,6,104,43,34,0,27
37,466.4139404296875,0.4260869565217391,20,42.66,0.9267400000000007,10,115,39,43,0,36
38,502.968994140625,0.3435114503816794,21,49.16,0.9247600000000007,8,131,49,33,0,51
39,492.07806396484375,0.43548387096774194,21,50.31,0.9227800000000007,8,124,41,41,0,42
40,473.90985107421875,-0.7833333333333333,20,50.23,0.9208000000000007,14,120,35,38,0,49
41,529.8473510742188,-1.4242424242424243,21,49.07,0.9188200000000007,12,66,25,19,0,22
42,495.228515625,-3.0869565217391304,18,57.59,0.9168400000000008,14,46,15,17,0,14
43,551.64697265625,0.0970873786407767,20,26.31,0.9148600000000008,10,103,39,32,0,33
44,493.90020751953125,-2.142857142857143,20,48.6,0.9128800000000008,14,84,33,22,0,29
45,537.1298217773438,1.0387596899224807,20,54.9,0.9109000000000008,6,129,48,49,0,37
46,527.2007446289062,0.4857142857142857,21,41.19,0.9089200000000008,8,105,40,32,0,33
47,534.401611328125,1.2075471698113207,20,49.42,0.9069400000000009,6,106,48,24,0,36
48,494.10089111328125,0.08661417322834646,20,35.33,0.9049600000000009,8,127,40,46,0,45
49,496.4277648925781,-0.07407407407407407,21,45.61,0.9029800000000009,10,108,45,33,0,30
50,548.4224853515625,-0.15625,20,46.98,0.9010000000000009,8,128,46,43,0,41
51,515.7648315429688,0.3125,20,51.9,0.8990200000000009,8,96,25,31,0,40
52,520.9727783203125,-1.1014492753623188,21,54.6,0.897040000000001,12,69,22,21,0,26
53,522.49365234375,-1.6703296703296704,21,53.64,0.895060000000001,14,91,37,18,0,36
54,574.7147216796875,2.1758241758241756,21,39.36,0.893080000000001,4,91,38,23,0,30
55,505.2459411621094,-0.9900990099009901,18,57.87,0.891100000000001,12,101,42,30,0,31
56,508.5262451171875,-0.696,20,31.28,0.889120000000001,12,125,51,35,0,41
57,525.0316772460938,2.1384615384615384,20,43.57,0.887140000000001,6,65,28,20,0,17
