episode,loss,average reward,conflicts,duration,epsilon,LoS,instructions,action LEFT,action RIGHT,action DIRECT,action LNAV
1,553.836181640625,0.0,20,59.09,0.99802,6,96,33,32,0,33
2,469.0563049316406,-0.16666666666666666,8,63.49,0.99604,4,24,8,11,0,5
3,527.1226806640625,1.5714285714285714,6,65.79,0.99406,2,14,5,5,0,4
4,513.5950927734375,2.923076923076923,6,66.59,0.9920800000000001,0,26,5,13,0,8
5,416.47601318359375,-3.3,8,66.44,0.9901000000000001,6,20,9,4,0,7
6,487.67315673828125,0.1111111111111111,12,67.35,0.9881200000000001,4,54,21,16,0,20
7,406.1714782714844,1.5714285714285714,8,66.93,0.9861400000000001,2,28,12,7,0,9
8,355.0659484863281,-0.3,4,66.75,0.9841600000000001,2,20,10,2,0,8
9,354.3605041503906,2.1818181818181817,10,66.92,0.9821800000000002,0,44,13,11,0,22
10,298.6331787109375,0.14285714285714285,10,66.42,0.9802000000000002,6,42,20,11,0,11
11,210.5311737060547,0.6363636363636364,4,67.09,0.9782200000000002,0,22,7,7,0,10
12,201.80926513671875,-0.3972602739726027,10,67.8,0.9762400000000002,4,73,33,13,0,29
13,185.86093139648438,-0.8333333333333334,6,67.01,0.9742600000000002,2,24,5,9,0,10
14,159.57662963867188,0.2727272727272727,6,66.62,0.9722800000000003,2,22,9,8,0,7
15,143.9642333984375,0.48148148148148145,10,67.41,0.9703000000000003,2,54,17,21,0,18
16,136.21307373046875,0.9333333333333333,6,66.87,0.9683200000000003,2,30,12,9,0,9
17,103.3460464477539,1.2222222222222223,6,66.18,0.9663400000000003,2,18,4,7,0,7
18,140.3276824951172,-5.6,4,67.16,0.9643600000000003,4,10,6,3,0,1
19,106.95991516113281,3.125,4,66.92,0.9623800000000003,0,16,7,5,0,4
20,96.44877624511719,0.5909090909090909,8,67.26,0.9604000000000004,2,44,14,15,0,17
21,123.80851745605469,-0.5,4,66.13,0.9584200000000004,2,12,4,5,0,3
22,142.2070770263672,2.0833333333333335,8,66.32,0.9564400000000004,2,24,11,7,0,6
23,124.79633331298828,-0.5555555555555556,4,66.58,0.9544600000000004,2,18,6,7,0,5
24,106.86338806152344,0.875,8,66.71,0.9524800000000004,2,32,10,10,0,14
25,104.18710327148438,0.125,6,66.61,0.9505000000000005,2,32,15,9,0,10
26,74.86168670654297,2.0,6,66.71,0.9485200000000005,0,32,10,7,0,17
27,72.34274291992188,1.8235294117647058,8,66.87,0.9465400000000005,2,34,14,11,0,9
28,63.785797119140625,4.545454545454546,8,66.49,0.9445600000000005,0,22,8,8,0,6
29,64.9237060546875,1.1,12,66.46,0.9425800000000005,4,40,18,12,0,10
30,42.53777313232422,1.6,20,57.38,0.9406000000000005,2,80,23,34,0,29
31,42.098934173583984,-0.2,4,63.04,0.9386200000000006,2,10,3,4,0,3
32,45.708465576171875,0.8421052631578947,10,66.61,0.9366400000000006,2,38,11,13,0,18
33,54.39399719238281,2.264705882352941,12,66.48,0.9346600000000006,0,68,25,27,0,16
34,56.36616134643555,5.0,6,66.8,0.9326800000000006,0,16,2,10,0,4
35,48.32456588745117,0.4411764705882353,14,66.33,0.9307000000000006,4,68,22,24,0,26
36,49.885860443115234,-7.5,4,66.17,0.9287200000000007,2,4,3,1,0,2
37,66.50788879394531,0.16666666666666666,4,66.73,0.9267400000000007,2,12,3,6,0,3
38,56.48021697998047,3.8823529411764706,10,66.16,0.9247600000000007,0,34,9,13,0,12
40,64.33795166015625,3.2333333333333334,20,4943.15,0.9208000000000007,2,60,19,28,0,15
41,62.51575469970703,1.3636363636363635,8,63.97,0.9188200000000007,2,22,7,11,0,6
42,53.299224853515625,-3.625,4,67.7,0.9168400000000008,4,16,4,9,0,3
43,39.53083038330078,3.8461538461538463,6,67.96,0.9148600000000008,0,26,7,9,0,10
44,45.68836975097656,0.65,8,67.35,0.9128800000000008,2,40,14,11,0,17
45,51.665672302246094,6.0,2,67.68,0.9109000000000008,0,4,0,2,0,2
46,43.989288330078125,0.8461538461538461,6,68.7,0.9089200000000008,2,26,6,9,0,11
47,51.8458366394043,-5.8,4,67.56,0.9069400000000009,4,10,4,0,0,6
48,49.96155548095703,-5.666666666666667,2,67.02,0.9049600000000009,2,6,4,0,0,2
49,41.039649963378906,1.5714285714285714,8,67.56,0.9029800000000009,2,28,9,7,0,12
50,55.1762580871582,0.8064516129032258,14,67.66,0.9010000000000009,2,62,23,18,0,25
