episode,loss,average reward,conflicts,duration,epsilon,LoS,instructions,action LEFT,action RIGHT,action DIRECT,action LNAV
1,697.6535034179688,0.125,20,22.95,0.99802,7,72,28,25,0,20
2,685.135986328125,-0.794392523364486,20,22.71,0.99604,12,107,36,43,0,34
3,677.0106811523438,1.763157894736842,20,27.48,0.99406,2,76,26,26,0,25
4,716.3536376953125,1.5526315789473684,21,26.45,0.9920800000000001,4,76,27,23,0,29
5,629.6293334960938,0.48484848484848486,20,32.1,0.9901000000000001,6,66,19,27,0,22
6,641.2063598632812,0.39080459770114945,20,28.65,0.9881200000000001,6,87,30,38,0,26
7,553.2129516601562,-0.16842105263157894,22,28.83,0.9861400000000001,8,95,37,34,0,26
8,563.1736450195312,-0.64,20,26.92,0.9841600000000001,8,75,23,28,0,28
9,578.42041015625,1.4631578947368422,21,31.6,0.9821800000000002,2,95,34,33,0,31
10,525.692626953125,-0.7837837837837838,21,31.57,0.9802000000000002,10,74,32,25,0,20
11,604.7010498046875,0.43636363636363634,20,24.71,0.9782200000000002,6,110,37,37,0,38
12,610.566162109375,-0.3591549295774648,20,27.19,0.9762400000000002,9,142,57,43,0,47
13,541.975830078125,-0.6375,20,23.96,0.9742600000000002,8,80,26,31,0,23
14,615.3294677734375,0.2804878048780488,21,29.5,0.9722800000000003,8,82,29,23,0,32
15,507.7010192871094,1.7,20,32.82,0.9703000000000003,4,60,19,21,0,20
16,543.2598266601562,1.0449438202247192,20,34.8,0.9683200000000003,4,89,32,37,0,22
17,585.2717895507812,-0.18518518518518517,20,35.92,0.9663400000000003,6,81,31,34,0,22
18,532.9453735351562,1.1391304347826088,20,28.09,0.9643600000000003,1,115,44,36,0,40
19,578.239501953125,1.4324324324324325,20,37.85,0.9623800000000003,4,74,22,29,0,27
20,609.75146484375,0.9680851063829787,20,26.15,0.9604000000000004,4,94,31,39,0,29
21,488.8490295410156,1.0153846153846153,21,25.66,0.9584200000000004,7,65,31,17,0,19
22,511.23980712890625,-0.5584415584415584,20,22.28,0.9564400000000004,10,77,27,18,0,33
23,490.2821044921875,0.85,21,28.59,0.9544600000000004,2,120,47,30,0,47
24,467.8443603515625,-0.9852941176470589,21,30.95,0.9524800000000004,10,68,24,24,0,24
25,557.0921630859375,1.4189189189189189,20,27.5,0.9505000000000005,4,74,26,29,0,21
26,539.3419799804688,-3.324324324324324,21,35.62,0.9485200000000005,17,74,30,26,0,23
27,507.15606689453125,-0.8787878787878788,21,37.97,0.9465400000000005,10,99,26,37,0,38
28,503.7947082519531,1.1071428571428572,20,29.22,0.9445600000000005,4,84,37,18,0,33
29,500.4747314453125,0.8,20,33.82,0.9425800000000005,4,110,46,38,0,30
30,488.8576354980469,1.8363636363636364,20,24.45,0.9406000000000005,4,55,23,14,0,20
31,520.2535400390625,1.0759493670886076,21,28.26,0.9386200000000006,6,79,33,20,0,28
32,482.0073547363281,1.0909090909090908,20,41.61,0.9366400000000006,4,77,30,27,0,24
33,509.92523193359375,0.1794871794871795,21,32.69,0.9346600000000006,8,78,32,24,0,24
34,569.9118041992188,0.06944444444444445,21,30.31,0.9326800000000006,8,72,24,29,0,24
35,484.9283447265625,-0.4811320754716981,20,25.56,0.9307000000000006,10,106,37,31,0,41
36,506.9967041015625,0.9655172413793104,20,28.99,0.9287200000000007,6,58,20,24,0,14
37,499.2127380371094,-0.9577464788732394,20,19.56,0.9267400000000007,12,71,26,28,0,19
38,484.46136474609375,0.5692307692307692,20,22.46,0.9247600000000007,6,65,21,16,0,28
39,497.746337890625,-0.6811594202898551,20,32.46,0.9227800000000007,10,69,28,23,0,22
40,530.694580078125,2.253731343283582,21,26.61,0.9208000000000007,2,67,27,22,0,18
41,426.51275634765625,-0.2830188679245283,20,20.59,0.9188200000000007,8,53,25,16,0,12
42,524.592041015625,-0.6326530612244898,21,28.76,0.9168400000000008,11,98,41,33,0,26
43,488.9258728027344,0.6859504132231405,20,28.91,0.9148600000000008,4,121,48,39,0,38
44,423.1142883300781,0.5338345864661654,21,30.28,0.9128800000000008,4,133,51,47,0,41
45,471.72613525390625,1.5072463768115942,20,28.19,0.9109000000000008,4,69,25,22,0,27
46,489.9689636230469,-0.9611650485436893,20,29.7,0.9089200000000008,10,103,43,32,0,38
