episode,loss,average reward,conflicts,LoS,instructions,action LEFT,action RIGHT,action DIRECT,action LNAV,duration,epsilon
72,3.0881636142730713,-1.0591803592469469,50,27,87,46,32,0,9,35.91,0.8289999999999988
73,,-1.5373825176942664,51,35,87,40,27,0,20,35.52,0.8289999999999988
74,2.82326602935791,-0.5599687402201649,51,25,103,48,25,0,30,39.84,0.8242499999999988
75,,-1.5011166843357855,50,38,93,33,33,0,27,32.67,0.8242499999999988
76,3.0203869342803955,-1.3030901004883242,51,32,88,44,20,0,24,38.46,0.8194999999999988
77,,-0.9355095477759204,50,29,93,41,25,0,27,41.57,0.8194999999999988
78,3.2431278228759766,-1.137739339327422,51,30,87,38,23,0,26,37.98,0.8147499999999988
79,,-1.0775357194679924,52,33,101,52,20,0,29,38.54,0.8147499999999988
80,2.7738256454467773,-1.5615021736778303,50,38,92,35,33,0,24,39.39,0.8099999999999987
81,,-1.1581033439829982,51,29,86,31,31,0,24,34.59,0.8099999999999987
82,2.9466419219970703,-0.7992775550946792,50,25,89,32,28,0,29,35.98,0.8052499999999987
83,,-1.4951176592556248,52,32,80,44,20,0,16,38.19,0.8052499999999987
84,3.4033946990966797,-1.2563218382573997,51,28,78,37,20,0,21,37.41,0.8004999999999987
85,,-1.2244352902525468,53,30,83,38,24,0,21,39.6,0.8004999999999987
86,2.913186550140381,-1.6814628893547154,51,36,84,41,20,0,23,33.41,0.7957499999999986
87,,-1.9775210800820253,50,36,74,32,23,0,19,37.08,0.7957499999999986
88,2.7461113929748535,-0.98292733011103,52,26,84,35,22,0,27,37.89,0.7909999999999986
89,,-1.368461643900445,51,29,77,31,18,0,28,35.13,0.7909999999999986
90,3.137899398803711,-2.664275614826961,52,43,73,40,18,0,15,37.93,0.7862499999999986
91,,-0.527985272703186,50,26,107,52,32,0,23,39.99,0.7862499999999986
92,3.034667491912842,-1.1372837150765878,52,31,93,46,23,0,24,36.25,0.7814999999999985
93,,-1.2347316830020314,50,30,82,45,17,0,20,36.13,0.7814999999999985
94,2.7779040336608887,-2.058385788766904,50,31,63,31,15,0,17,36.15,0.7767499999999985
95,,-1.492123330916507,50,33,83,43,21,0,19,34.17,0.7767499999999985
96,3.505683660507202,-1.680599424978801,51,40,94,51,21,0,22,37.7,0.7719999999999985
97,,-1.3310099768979782,51,39,106,49,32,0,25,36.92,0.7719999999999985
98,3.547276735305786,-1.5193624976493527,51,34,83,47,20,0,16,36.44,0.7672499999999984
99,,-1.0435673798049894,51,23,70,31,17,0,22,40.26,0.7672499999999984
100,3.5794687271118164,-1.0673741492927429,50,29,89,41,24,0,24,36.68,0.7624999999999984
101,,-0.44919482644812514,51,20,89,43,16,0,30,36.81,0.7624999999999984
102,3.287978410720825,-0.9546480667550042,50,28,95,45,21,0,29,40.07,0.7577499999999984
103,,-1.7696852739415323,50,35,78,39,18,0,21,40.35,0.7577499999999984
104,3.40228533744812,-0.5375582034225557,51,26,111,57,28,0,26,47.98,0.7529999999999983
105,,-1.5330049939308046,52,36,87,47,15,0,25,33.77,0.7529999999999983
106,3.236374855041504,-1.1436092931381798,50,26,77,38,18,0,21,40.49,0.7482499999999983
107,,-1.5506496951914368,50,32,78,43,17,0,18,34.8,0.7482499999999983
108,3.245711088180542,-0.7678208131030032,50,25,91,40,24,0,27,41.45,0.7434999999999983
109,,-1.4977044099407089,51,26,67,38,14,0,15,35.7,0.7434999999999983
110,3.029639720916748,-1.0732585131369048,50,33,99,57,20,0,22,36.7,0.7387499999999982
111,,-1.6382019086988293,50,34,80,45,16,0,19,34.99,0.7387499999999982
112,3.0800580978393555,-1.4546142409518856,52,34,86,45,23,0,18,47.1,0.7339999999999982
113,,-1.8593467194331508,50,41,88,49,15,0,24,38.3,0.7339999999999982
114,3.476094961166382,-1.0113484163428206,52,25,78,41,19,0,18,43.58,0.7292499999999982
115,,-1.585336567906397,50,38,90,45,23,0,22,38.94,0.7292499999999982
116,3.0037059783935547,-1.6847054090114342,51,36,84,40,22,0,22,35.65,0.7244999999999981
117,,-2.0800578813136945,50,40,79,38,22,0,19,37.33,0.7244999999999981
118,3.1826369762420654,-0.5894402751917294,50,26,106,53,22,0,31,37.77,0.7197499999999981
119,,-1.0049274090563887,50,25,78,38,21,0,19,35.43,0.7197499999999981
120,3.360039472579956,-1.7943985100333792,50,40,88,50,15,0,23,48.95,0.7149999999999981
121,,-0.6028796865071467,50,20,82,46,15,0,21,39.83,0.7149999999999981
122,2.9374008178710938,-1.1002103152084917,51,31,94,53,17,0,24,37.12,0.710249999999998
123,,-1.5394730203051972,51,33,80,37,22,0,21,40.1,0.710249999999998
124,3.1630311012268066,-1.3594839040286903,50,30,82,41,23,0,18,36.77,0.705499999999998
125,,-1.8623436088313596,50,42,91,43,19,0,29,36.89,0.705499999999998
126,3.20925235748291,-1.222455554494052,52,28,83,44,19,0,20,39.16,0.700749999999998
127,,-1.1139961973207952,50,30,88,39,23,0,26,39.8,0.700749999999998
128,2.9400136470794678,-0.6283036635194589,50,21,83,48,15,0,20,37.78,0.695999999999998
129,,-1.0974832743804337,50,29,87,48,13,0,26,39.94,0.695999999999998
130,3.1796088218688965,-0.8033406526024575,50,22,76,44,9,0,23,37.44,0.6912499999999979
131,,-1.735191315146554,50,42,95,46,21,0,28,37.88,0.6912499999999979
132,3.2833807468414307,-1.012595701153655,50,27,87,51,19,0,17,37.11,0.6864999999999979
133,,-0.9081801364928976,50,26,86,49,21,0,16,35.19,0.6864999999999979
134,3.4185421466827393,-0.6425428640673058,51,27,105,54,24,0,27,45.1,0.6817499999999979
135,,-1.0608684986390955,50,30,89,59,16,0,14,37.27,0.6817499999999979
136,2.6526710987091064,-1.6547162017819066,51,36,84,41,22,0,21,35.87,0.6769999999999978
137,,-1.284912108095845,51,30,80,40,23,0,17,39.09,0.6769999999999978
138,3.082928419113159,-1.3506460367824737,51,31,83,48,22,0,13,35.9,0.6722499999999978
139,,-1.2019708059550103,50,28,81,52,15,0,14,42.24,0.6722499999999978
140,3.522542953491211,-1.7874644612807515,51,41,92,48,23,0,21,36.4,0.6674999999999978
141,,-1.175574716409625,50,27,79,48,15,0,16,37.86,0.6674999999999978
142,2.6098692417144775,-1.3879485384971948,50,34,90,45,19,0,26,39.96,0.6627499999999977
143,,-0.8809021335205779,50,33,118,68,24,0,26,42.95,0.6627499999999977
144,3.0200295448303223,-1.2595588965905185,52,33,91,60,14,0,17,39.86,0.6579999999999977
145,,-0.8761534688379012,53,24,83,48,16,0,19,38.34,0.6579999999999977
146,3.1841416358947754,-1.317045151986914,51,37,103,55,26,0,22,40.81,0.6532499999999977
147,,-1.030556511956394,52,26,82,47,21,0,14,37.11,0.6532499999999977
148,3.3260104656219482,-0.7907355591061608,50,23,82,45,17,0,20,39.97,0.6484999999999976
149,,-1.3038860731503712,50,30,82,48,14,0,20,37.06,0.6484999999999976
150,3.1775693893432617,-2.190467564023341,50,39,75,45,18,0,12,44.85,0.6437499999999976
151,,-1.246473004390281,51,30,83,46,22,0,15,36.01,0.6437499999999976
152,3.427509069442749,-0.5148075339777733,50,25,112,61,20,0,31,47.29,0.6389999999999976
153,,-1.0957054319337352,51,29,86,52,17,0,17,35.96,0.6389999999999976
154,3.096158981323242,-1.346746042234474,50,39,102,58,20,0,24,45.72,0.6342499999999975
155,,-0.8774075814154663,51,26,85,44,13,0,28,37.74,0.6342499999999975
156,3.110769271850586,-1.757455597123784,50,38,86,48,18,0,20,38.78,0.6294999999999975
157,,-1.4165385605629208,50,38,97,48,31,0,18,38.33,0.6294999999999975
158,2.9612393379211426,-1.5501368673977722,52,41,102,53,19,0,30,35.12,0.6247499999999975
159,,-0.7601171634202865,52,27,100,57,21,0,22,36.2,0.6247499999999975
160,2.4393861293792725,-1.9011020395240772,51,32,68,33,22,0,13,34.64,0.6199999999999974
161,,-1.480719391541723,51,36,90,50,17,0,23,39.34,0.6199999999999974
162,3.204496383666992,-0.6345232634087001,50,21,83,55,14,0,14,39.73,0.6152499999999974
163,,-0.5644872428519191,50,22,92,53,18,0,21,37.59,0.6152499999999974
164,3.1413776874542236,-0.9391076461895336,50,24,78,47,13,0,18,34.09,0.6104999999999974
165,,-1.3221905439721267,51,34,90,60,16,0,14,40.3,0.6104999999999974
166,3.2423458099365234,-1.2070075761290369,50,33,95,53,27,0,15,41.21,0.6057499999999973
167,,-0.7329589323868768,50,24,97,55,22,0,20,36.07,0.6057499999999973
168,2.8639636039733887,-1.5239349419719828,50,33,82,48,15,0,19,37.71,0.6009999999999973
169,,-0.7966343617733894,50,25,88,58,17,0,13,42.45,0.6009999999999973
170,3.3893072605133057,-1.8282453673186556,51,33,71,37,16,0,18,36.97,0.5962499999999973
171,,-1.357556241368943,51,39,103,66,17,0,20,42.47,0.5962499999999973
172,3.276259422302246,-1.842417030741774,52,36,81,47,16,0,18,35.42,0.5914999999999973
173,,-1.2197232508634486,50,33,93,50,21,0,22,37.27,0.5914999999999973
174,3.338651657104492,-0.7040355174755174,51,22,82,45,23,0,14,37.68,0.5867499999999972
175,,-1.7904037458955595,53,30,68,48,12,0,8,35.59,0.5867499999999972
176,3.7836098670959473,-1.13426374863886,51,31,90,60,19,0,11,39.68,0.5819999999999972
177,,-1.4937390047792072,50,39,98,59,22,0,17,39.4,0.5819999999999972
178,2.9157590866088867,-1.3292312213093385,50,34,95,64,15,0,16,37.21,0.5772499999999972
179,,-0.6100904291289994,50,22,86,54,12,0,20,46.06,0.5772499999999972
180,3.6849923133850098,-1.6550298908392218,50,36,85,55,11,0,19,44.46,0.5724999999999971
181,,-1.448719601153636,53,36,93,55,17,0,21,36.71,0.5724999999999971
182,2.9945545196533203,-1.9414878387606211,50,35,73,45,11,0,17,37.39,0.5677499999999971
183,,-1.4824383746100138,50,35,88,55,14,0,19,36.44,0.5677499999999971
184,3.087796688079834,-1.721575348001423,51,38,86,55,15,0,16,37.29,0.5629999999999971
185,,-1.7461816629543416,50,32,73,42,14,0,17,43.81,0.5629999999999971
186,3.361039161682129,-1.3748896767171537,51,31,81,56,16,0,9,37.98,0.558249999999997
187,,-1.605911211692322,50,47,111,62,23,0,26,38.81,0.558249999999997
188,2.6388120651245117,-1.8174484420305488,53,44,97,63,20,0,14,39.6,0.553499999999997
189,,-1.5717727872139151,50,36,86,60,11,0,15,39.51,0.553499999999997
190,3.505969285964966,-1.5397131592228395,50,43,104,65,22,0,17,44.55,0.548749999999997
191,,-1.263269018040924,50,34,95,65,10,0,20,41.06,0.548749999999997
192,3.3894407749176025,-1.2393221447770597,51,32,93,63,14,0,16,34.44,0.5439999999999969
193,,-0.8720246294541434,51,24,79,54,12,0,13,42.13,0.5439999999999969
194,2.825826406478882,-2.6176963860753224,50,41,70,43,14,0,13,32.49,0.5392499999999969
195,,-1.5574568492248955,51,33,80,53,14,0,13,38.82,0.5392499999999969
196,2.9940249919891357,-1.092243701968208,50,32,100,67,18,0,15,39.44,0.5344999999999969
197,,-1.3059833736858675,50,29,82,54,14,0,14,36.71,0.5344999999999969
198,3.0715415477752686,-1.6477596816873485,50,34,80,53,13,0,14,39.72,0.5297499999999968
199,,-1.1477905056485287,50,34,98,68,17,0,13,49.44,0.5297499999999968
200,2.9290740489959717,-1.5592201977166595,51,36,87,63,12,0,12,43.91,0.5249999999999968
201,,-2.0027641859563006,51,45,91,62,17,0,12,47.01,0.5249999999999968
202,3.0950534343719482,-1.7171162925494339,51,37,85,50,18,0,17,36.86,0.5202499999999968
203,,-1.358341259632104,50,32,84,60,9,0,15,37.89,0.5202499999999968
204,2.729968547821045,-0.9398273367353847,50,32,105,71,18,0,16,42.07,0.5154999999999967
205,,-0.8756950058676356,50,28,93,63,17,0,13,44.48,0.5154999999999967
206,3.3565218448638916,-0.7848547330592075,50,23,85,58,17,0,10,40.0,0.5107499999999967
207,,-1.1647440561558653,50,30,87,47,20,0,20,41.25,0.5107499999999967
208,3.722667932510376,-1.28106255230316,50,39,105,73,16,0,16,45.19,0.5059999999999967
209,,-1.7854072820180942,53,51,117,79,23,0,15,39.25,0.5059999999999967
210,3.596580982208252,-1.5565547229278958,50,33,79,52,14,0,13,39.29,0.5012499999999966
211,,-1.799724307682406,50,43,96,66,19,0,11,38.09,0.5012499999999966
212,3.4693989753723145,-1.5423608466923602,51,28,69,40,19,0,10,38.19,0.49649999999999667
213,,-0.7170537930014744,52,26,98,72,12,0,14,37.96,0.49649999999999667
214,2.9937503337860107,-0.903466465430951,50,26,87,64,15,0,8,35.07,0.4917499999999967
215,,-1.661058464162575,50,35,81,50,15,0,16,35.57,0.4917499999999967
216,3.368912696838379,-2.032610262887844,50,36,74,52,14,0,8,39.71,0.4869999999999967
217,,-0.3992403598580341,50,22,102,65,15,0,22,36.38,0.4869999999999967
218,2.864609718322754,-1.0994629472445052,51,25,77,52,14,0,11,37.26,0.48224999999999674
219,,-1.3296306124611632,50,36,96,69,13,0,14,39.42,0.48224999999999674
220,3.5166211128234863,-1.70801462433329,51,41,92,63,20,0,9,41.25,0.47749999999999676
221,,-0.9517339645906125,50,28,94,55,13,0,26,38.83,0.47749999999999676
222,3.076904773712158,-0.8892942432468344,50,27,95,65,21,0,9,45.9,0.4727499999999968
223,,-1.37874236667705,51,31,82,50,14,0,18,37.52,0.4727499999999968
224,3.3332138061523438,-1.1097948354127778,50,28,84,49,19,0,16,36.12,0.4679999999999968
225,,-1.22155694776407,50,31,87,59,11,0,17,38.01,0.4679999999999968
226,3.456041097640991,-0.6323632096655541,50,25,105,74,14,0,17,35.42,0.46324999999999683
227,,-1.5120936440359343,50,31,81,53,16,0,12,36.53,0.46324999999999683
228,2.9333338737487793,-1.1612882031522307,51,35,103,77,11,0,15,39.13,0.45849999999999685
229,,-0.9383272631830332,51,29,93,60,12,0,21,36.22,0.45849999999999685
230,3.255920648574829,-1.7910618900531499,50,36,79,55,13,0,11,42.01,0.4537499999999969
231,,-1.7149816453622557,50,43,98,64,15,0,19,44.43,0.4537499999999969
232,3.4118902683258057,-1.5700557412277418,50,41,99,76,16,0,7,43.66,0.4489999999999969
233,,-1.3015806481697287,50,26,71,49,12,0,10,35.79,0.4489999999999969
234,2.752017021179199,-0.9643919369845692,51,33,108,79,20,0,9,40.71,0.4442499999999969
235,,-2.006947745477318,51,43,87,54,18,0,15,38.33,0.4442499999999969
236,3.096311330795288,-0.6360116079881823,50,24,97,71,13,0,13,44.1,0.43949999999999695
237,,-1.7479055970066668,50,36,81,57,8,0,16,39.64,0.43949999999999695
238,3.6839842796325684,-1.4946154167207855,50,36,91,63,16,0,12,39.7,0.43474999999999697
239,,-1.357021640097872,50,34,93,67,10,0,16,35.86,0.43474999999999697
240,2.470029592514038,-1.0200676691266672,51,32,101,63,21,0,17,39.68,0.429999999999997
241,,-1.312841631101047,50,40,108,79,18,0,11,40.95,0.429999999999997
242,3.377746820449829,-0.6125846083569895,50,27,106,71,13,0,22,40.68,0.425249999999997
243,,-1.8064592454210602,50,42,91,62,16,0,13,46.19,0.425249999999997
244,3.46238374710083,-0.887693344144621,50,30,102,69,19,0,14,34.41,0.42049999999999704
245,,-1.8227126695292308,50,37,82,55,10,0,17,36.02,0.42049999999999704
246,3.465268135070801,-1.571423482597716,51,42,102,63,18,0,21,41.29,0.41574999999999707
247,,-1.7423855764533045,50,40,91,64,13,0,14,38.59,0.41574999999999707
248,2.936211347579956,-1.2480612692378408,50,32,90,60,14,0,16,39.08,0.4109999999999971
249,,-1.6174070044196651,53,37,87,60,15,0,12,36.54,0.4109999999999971
250,3.213437080383301,-0.8007111886235398,51,37,134,95,18,0,21,40.32,0.4062499999999971
251,,-1.3771863687345087,51,34,90,63,12,0,15,42.58,0.4062499999999971
252,3.4435312747955322,-1.9776925013121145,51,41,85,60,13,0,12,38.06,0.40149999999999714
253,,-1.9064543753313101,50,44,94,64,15,0,15,45.28,0.40149999999999714
254,3.4943645000457764,-1.3562548992970804,50,35,94,69,15,0,10,39.85,0.39674999999999716
255,,-1.563146650558963,51,36,87,62,15,0,10,38.97,0.39674999999999716
256,3.723483085632324,-1.8987543157473972,52,40,85,59,15,0,11,44.35,0.3919999999999972
257,,-1.5377746389008922,50,42,102,71,15,0,16,39.3,0.3919999999999972
258,3.239453077316284,-1.386550508355871,54,33,87,61,11,0,15,38.45,0.3872499999999972
259,,-1.1271592196063873,51,35,103,78,10,0,15,46.85,0.3872499999999972
260,3.171891927719116,-1.2561701805342846,50,34,95,70,16,0,9,38.59,0.38249999999999723
261,,-1.0828396233038688,50,34,108,83,7,0,18,44.84,0.38249999999999723
262,3.0136852264404297,-1.4984181688960578,51,44,111,92,12,0,7,39.71,0.37774999999999725
263,,-0.8667161123267998,50,29,103,79,16,0,8,34.94,0.37774999999999725
264,2.9418163299560547,-2.164224281959242,50,35,68,51,8,0,9,38.0,0.3729999999999973
265,,-1.1573184418809583,50,26,76,51,10,0,15,34.02,0.3729999999999973
266,3.5366926193237305,-1.187273329605775,53,38,108,77,17,0,14,41.99,0.3682499999999973
267,,-1.219007318015979,51,31,86,61,14,0,11,43.92,0.3682499999999973
268,3.552039623260498,-0.9704774338656081,51,26,85,61,12,0,12,34.42,0.3634999999999973
269,,-1.3286449198037953,50,38,101,73,15,0,13,47.54,0.3634999999999973
270,3.3423783779144287,-0.5148207496060172,51,23,107,87,11,0,9,37.5,0.35874999999999735
271,,-2.001869776051811,52,43,88,74,6,0,8,45.55,0.35874999999999735
272,3.3209760189056396,-1.9176312774802966,50,35,75,60,7,0,8,37.16,0.3539999999999974
273,,-1.7388049173860713,51,45,100,79,10,0,11,37.04,0.3539999999999974
274,3.2560250759124756,-1.5979851898499138,50,35,86,62,13,0,11,36.53,0.3492499999999974
275,,-1.2830278464839324,50,27,74,58,5,0,11,39.02,0.3492499999999974
276,3.38899564743042,-1.625096165174015,51,33,79,61,8,0,10,43.99,0.3444999999999974
277,,-0.5767334809661635,50,22,90,74,8,0,8,42.08,0.3444999999999974
278,3.322310209274292,-1.4099583774366098,50,28,74,60,10,0,4,39.48,0.33974999999999744
279,,-1.6534328181374154,51,40,93,67,11,0,15,44.43,0.33974999999999744
280,3.339423894882202,-2.019218796850984,50,44,89,72,7,0,10,42.66,0.33499999999999747
281,,-0.9956568553534554,50,30,100,82,9,0,9,39.2,0.33499999999999747
282,3.11007022857666,-1.9273710048941177,52,40,85,61,10,0,14,38.56,0.3302499999999975
283,,-1.7586305003110443,52,36,82,58,14,0,10,39.71,0.3302499999999975
284,2.9764435291290283,-1.7234469294110706,50,36,82,61,11,0,10,41.49,0.3254999999999975
285,,-1.2382563836226024,52,31,87,63,13,0,11,38.63,0.3254999999999975
286,3.137585163116455,-1.679449984964339,52,41,94,75,8,0,11,40.32,0.32074999999999754
287,,-0.9732918414869249,50,28,92,70,13,0,9,38.22,0.32074999999999754
288,3.6708409786224365,-1.3622551852202445,50,28,74,57,7,0,10,39.45,0.31599999999999756
289,,-1.6053510880632624,51,39,92,70,9,0,13,38.9,0.31599999999999756
290,3.479681968688965,-0.3845915602115713,50,26,132,104,14,0,14,38.48,0.3112499999999976
291,,-1.3901321506552344,50,43,115,93,13,0,9,44.89,0.3112499999999976
292,3.201648712158203,-0.5179120176315227,50,21,89,72,4,0,13,39.64,0.3064999999999976
293,,-0.9891628382380158,50,30,96,79,9,0,8,43.34,0.3064999999999976
294,3.076014995574951,-1.4050807381354962,51,28,73,60,7,0,6,39.81,0.30174999999999763
295,,-1.182378273656265,50,32,90,69,5,0,16,43.23,0.30174999999999763
296,3.604161500930786,-1.1123292453040208,52,28,87,61,11,0,15,35.46,0.29699999999999765
297,,-1.6393666123381716,51,36,84,72,11,0,1,41.65,0.29699999999999765
298,2.782902240753174,-1.286199621532058,51,33,91,64,12,0,15,39.09,0.2922499999999977
299,,-1.8346534080531631,50,35,78,66,6,0,6,39.42,0.2922499999999977
300,3.099560260772705,-1.3705643527003344,50,35,92,74,9,0,9,43.01,0.2874999999999977
301,,-1.0821091687722784,50,28,86,65,12,0,9,31.99,0.2874999999999977
302,3.6837167739868164,-1.7749760637908323,51,37,82,71,6,0,5,53.39,0.2827499999999977
303,,-0.9492272672540744,50,31,106,87,9,0,10,44.68,0.2827499999999977
304,3.0845913887023926,-2.5598933874971763,52,40,70,56,10,0,4,38.06,0.27799999999999775
305,,-0.7793888428671536,50,22,78,67,8,0,3,41.77,0.27799999999999775
306,3.185670852661133,-1.750317501810865,51,41,92,73,10,0,9,50.78,0.2732499999999978
307,,-1.9632444916954097,50,34,72,61,7,0,4,42.26,0.2732499999999978
308,2.838951826095581,-1.3939005585096376,50,39,103,85,12,0,6,36.16,0.2684999999999978
309,,-1.631325562204547,50,35,81,65,7,0,9,41.28,0.2684999999999978
310,3.3942384719848633,-1.1308544412020678,50,32,95,77,9,0,9,44.24,0.2637499999999978
311,,-1.962512989713377,51,42,87,74,5,0,8,48.69,0.2637499999999978
312,3.325551748275757,-0.9759129225363263,50,29,95,77,8,0,10,42.03,0.25899999999999784
313,,-0.9060749397626935,51,26,88,71,9,0,8,39.94,0.25899999999999784
314,3.3405661582946777,-1.790052202310873,51,48,105,82,11,0,12,49.52,0.25424999999999787
315,,-0.25916609608017355,50,22,126,106,14,0,6,47.86,0.25424999999999787
316,3.602867603302002,-1.6996960246386843,50,28,65,51,8,0,6,35.19,0.24949999999999786
317,,-1.2292637053725828,50,29,82,67,10,0,5,43.07,0.24949999999999786
318,3.0791845321655273,-1.5927034414246053,50,36,86,72,3,0,11,40.28,0.24474999999999786
319,,-1.0022928178052808,51,30,95,78,9,0,8,43.82,0.24474999999999786
