episode,loss,average reward,conflicts,LoS,action LEFT,action RIGHT,action DIRECT,action LNAV,duration,epsilon
925,,0.44156651990125884,51,28,10,103,0,231,36.3,0.1
926,1.0050700902938843,0.17364449649031044,51,24,5,57,0,128,37.43,0.1
927,,0.39653161149448407,50,25,14,66,0,212,37.05,0.1
928,0.737880527973175,0.3288726567732138,51,21,9,65,0,147,34.14,0.1
929,,0.27619493547688984,51,23,7,82,0,125,36.48,0.1
930,1.3750851154327393,0.12296069511873849,51,25,6,64,0,119,34.89,0.1
931,,0.4170745299901959,50,24,7,96,0,187,36.27,0.1
932,0.8392131328582764,0.390858999485288,50,23,13,89,0,154,35.15,0.1
933,,0.7491053068453833,50,7,7,102,0,170,36.05,0.1
934,1.1570498943328857,0.47184532930543777,50,21,9,105,0,159,36.31,0.1
935,,0.42585081778443457,50,20,6,93,0,151,36.2,0.1
936,1.187867522239685,0.48733920058533753,51,20,8,91,0,162,35.13,0.1
937,,0.1695642986273447,52,22,4,61,0,110,35.36,0.1
938,0.6725633144378662,0.22643822743613798,50,30,12,81,0,163,40.3,0.1
939,,0.4614170289532953,51,22,9,95,0,179,34.87,0.1
940,1.289509654045105,0.2358268485460229,50,23,4,74,0,125,33.82,0.1
941,,0.39387641138768476,50,22,5,96,0,150,36.1,0.1
942,1.3023958206176758,0.2689678672303338,50,27,4,85,0,157,34.49,0.1
943,,0.5177808324391563,51,19,14,84,0,191,34.45,0.1
944,0.847764253616333,0.6574300004564951,51,16,7,147,0,211,39.76,0.1
945,,0.5331188741832213,53,16,8,84,0,160,38.35,0.1
946,0.8046867847442627,0.42923876532979827,50,18,2,75,0,142,35.97,0.1
947,,0.4330052528960747,53,19,8,73,0,154,34.47,0.1
948,0.7378795742988586,0.5953804719107461,54,18,21,103,0,217,41.82,0.1
949,,0.15886074372585418,50,34,13,85,0,178,36.95,0.1
950,1.4021822214126587,0.31666873957191893,52,28,8,106,0,165,35.35,0.1
951,,0.25236951925747064,52,27,8,80,0,167,34.9,0.1
952,1.2695938348770142,0.48674717860359756,52,19,10,85,0,166,38.5,0.1
953,,0.38335926096487855,50,19,10,68,0,139,35.81,0.1
954,1.3411657810211182,0.39596636325747403,50,23,8,125,0,189,34.67,0.1
955,,0.34459781067720696,50,32,10,134,0,198,36.31,0.1
956,0.497512549161911,0.3682435070845993,50,28,11,141,0,181,42.59,0.1
957,,0.3729057860947322,50,24,21,127,0,129,37.94,0.1
958,0.7117314338684082,0.6208938381643897,51,16,14,179,0,194,42.33,0.1
959,,-0.20680181319283047,50,35,10,88,0,89,35.53,0.1
960,0.8886064887046814,0.2015814151059307,51,30,2,128,0,133,36.46,0.1
961,,-0.047578326219730634,50,37,12,125,0,108,40.14,0.1
962,1.0634572505950928,0.1963275577930737,52,28,9,105,0,125,36.32,0.1
963,,-0.20401481175151012,50,34,6,97,0,80,38.95,0.1
964,1.0234129428863525,0.1441879826206635,50,33,11,125,0,128,37.94,0.1
965,,0.3032064857105011,51,27,6,125,0,127,37.27,0.1
966,0.9778919816017151,0.39759956696302395,50,23,11,136,0,157,39.93,0.1
967,,0.29180552222582284,50,32,11,168,0,132,36.29,0.1
968,1.1688363552093506,-0.03248129783328524,51,31,6,92,0,101,38.26,0.1
969,,0.19941596706431847,53,36,19,159,0,150,40.78,0.1
970,0.8514745831489563,0.25718447981212333,52,38,8,197,0,188,35.24,0.1
971,,0.382876224186084,51,28,11,135,0,176,35.37,0.1
972,0.8760709166526794,0.2725261840069358,50,30,11,132,0,136,36.07,0.1
973,,0.0004143517242344404,50,36,8,131,0,99,36.48,0.1
974,0.8357748985290527,0.009488349415258668,50,30,3,86,0,109,46.75,0.1
975,,-0.2279365564552102,51,41,3,105,0,113,35.46,0.1
976,1.096295714378357,-0.2728772887130308,51,34,5,87,0,86,35.07,0.1
977,,-0.29231036719151665,53,41,9,97,0,105,35.42,0.1
978,0.9608386158943176,-0.07214725777765728,50,34,7,106,0,93,34.72,0.1
979,,-0.28557259335757285,52,37,4,81,0,103,38.01,0.1
980,1.1959092617034912,0.24188748488299758,51,39,12,186,0,158,37.83,0.1
981,,-0.0719910837859746,50,35,10,105,0,98,35.01,0.1
982,1.2654552459716797,0.06557501662782614,51,34,14,99,0,125,35.67,0.1
983,,0.2741965550293357,50,29,12,147,0,143,34.52,0.1
984,1.1325129270553589,-0.03684768649428761,50,38,11,121,0,118,40.82,0.1
985,,0.11633864327667877,50,29,16,126,0,107,36.64,0.1
986,0.864970862865448,0.08966632340412209,51,32,4,110,0,120,37.03,0.1
987,,-0.27202903683774343,51,39,9,96,0,102,35.08,0.1
988,0.7718468308448792,0.28313016883945713,50,23,8,112,0,106,34.39,0.1
989,,0.3242620317029922,50,30,8,170,0,142,37.07,0.1
990,0.8821151256561279,-0.1616612400130756,51,37,10,103,0,97,34.5,0.1
991,,-0.30127584894270987,50,37,5,93,0,83,34.25,0.1
992,1.0509729385375977,0.2993173920904822,50,28,13,142,0,129,38.99,0.1
993,,0.34507905462162186,51,31,13,169,0,160,36.39,0.1
994,0.9832471609115601,0.1997759130469222,50,39,11,173,0,157,40.59,0.1
995,,0.04715662447751417,50,33,6,111,0,132,37.72,0.1
996,1.0777451992034912,0.012598018790643468,51,37,4,114,0,132,36.06,0.1
997,,0.30292249410426964,51,26,3,120,0,140,36.03,0.1
998,1.1803268194198608,-0.1565868663919755,50,33,7,98,0,84,35.22,0.1
999,,-0.04958077235943598,51,28,4,93,0,76,34.12,0.1
1000,0.9573922157287598,-0.14614142668548885,50,42,8,141,0,96,36.46,0.1
1001,,0.08398489116076359,50,36,8,143,0,124,35.67,0.1
1002,0.5235558152198792,0.2565186668131232,51,35,12,153,0,154,38.99,0.1
1003,,0.07512352168879204,52,29,19,97,0,109,35.03,0.1
1004,0.9335637092590332,0.09347308353307378,51,30,4,115,0,119,36.89,0.1
1005,,-0.02341718959200489,50,31,11,116,0,92,34.76,0.1
1006,0.8458849191665649,0.19432091972959817,51,30,9,147,0,111,34.82,0.1
1007,,-0.3109183867777988,50,36,3,86,0,91,34.9,0.1
1008,1.0076189041137695,0.06535444309301255,51,35,8,111,0,122,36.9,0.1
1009,,0.22613862032339754,50,31,8,151,0,121,35.83,0.1
1010,0.7832878828048706,0.06076981858062437,50,34,6,112,0,128,34.12,0.1
1011,,0.09702630427527373,52,34,9,134,0,107,36.25,0.1
1012,0.9999496340751648,0.2614864285129086,50,23,5,97,0,118,32.61,0.1
1013,,0.09798246287354735,51,32,7,125,0,110,37.02,0.1
1014,1.128326416015625,-0.06298658947365986,50,31,2,111,0,79,36.45,0.1
1015,,0.270486629111006,50,33,7,156,0,161,39.05,0.1
1016,1.1177334785461426,0.05042136574152754,51,35,6,133,0,129,33.31,0.1
1017,,0.1668145035490792,52,29,8,105,0,127,37.08,0.1
1018,0.7953900098800659,0.2040046209298711,50,33,9,147,0,146,35.29,0.1
1019,,-0.06349572205610911,51,31,5,107,0,86,35.35,0.1
1020,0.8675884008407593,0.1171381040202457,52,36,9,143,0,124,33.1,0.1
1021,,-0.11325092333362931,53,32,6,104,0,83,34.64,0.1
1022,0.8621056079864502,-0.2987253903432012,53,33,6,78,0,85,32.44,0.1
1023,,0.002236042486070162,50,36,4,111,0,120,36.85,0.1
1024,0.9130737781524658,0.22796258973630076,51,36,13,171,0,157,39.11,0.1
1025,,-0.16564337105394675,50,30,2,87,0,81,34.65,0.1
1026,1.1133852005004883,-0.22767726762058985,50,37,5,95,0,99,33.77,0.1
1027,,-0.028627166412335328,52,30,8,101,0,84,33.92,0.1
1028,1.1119831800460815,0.3564272248876285,51,28,13,156,0,133,35.77,0.1
1029,,0.2174222115118449,51,25,8,103,0,103,36.72,0.1
1030,1.0271708965301514,0.4175135975975863,50,23,13,134,0,141,37.59,0.1
1031,,0.27274226945423957,51,31,7,155,0,151,35.89,0.1
1032,1.0602068901062012,0.37981583580786976,51,29,10,168,0,169,35.99,0.1
1033,,0.1210790135425439,50,29,12,121,0,92,34.41,0.1
1034,0.9334975481033325,0.1849898759301555,51,38,6,151,0,174,36.58,0.1
1035,,0.3349583339488548,51,30,11,159,0,155,36.05,0.1
1036,0.9529702663421631,0.0163625370117973,50,37,6,128,0,114,32.42,0.1
1037,,-0.0488733074374478,50,36,10,109,0,111,37.74,0.1
1038,0.8796297907829285,0.05063192795124081,50,28,7,89,0,101,36.6,0.1
1039,,0.2916058661419738,51,33,15,159,0,158,34.72,0.1
1040,0.8607794642448425,-0.08597294715379461,52,39,9,120,0,108,34.54,0.1
1041,,0.12232778097391188,51,34,9,136,0,124,35.54,0.1
1042,1.1484956741333008,-0.10701405370902292,50,47,9,136,0,150,34.92,0.1
1043,,-0.45828935173039215,50,35,6,81,0,69,35.75,0.1
1044,0.9864019155502319,0.3003466620394113,51,29,8,121,0,153,34.78,0.1
1045,,-0.5863845683598433,52,42,7,83,0,84,34.49,0.1
1046,1.222414255142212,0.2748929876186457,50,28,9,128,0,136,34.07,0.1
1047,,0.20895152168515774,50,36,6,142,0,171,37.7,0.1
1048,0.9796947240829468,0.38601890393636595,52,31,10,199,0,159,39.57,0.1
1049,,0.08205576946340966,50,28,4,98,0,119,34.82,0.1
1050,0.9084686040878296,-0.07901641526741043,51,27,6,78,0,85,32.56,0.1
1051,,-0.26432938782424586,50,37,10,91,0,102,34.22,0.1
1052,1.1084988117218018,0.16456107861627664,51,32,14,118,0,126,37.31,0.1
1053,,0.2553818399361579,51,28,15,132,0,110,34.98,0.1
1054,1.1568920612335205,-0.040653519941307385,50,39,8,124,0,122,38.59,0.1
1055,,0.2682279984074926,51,28,5,147,0,131,35.97,0.1
1056,0.9640599489212036,-0.08657397207719293,53,32,5,90,0,105,34.9,0.1
1057,,0.30499734202221057,50,29,7,140,0,146,37.16,0.1
1058,0.8154043555259705,0.242707179226402,50,35,12,158,0,149,34.01,0.1
1059,,0.30883253309339714,51,30,11,156,0,143,40.33,0.1
1060,0.9393598437309265,-0.308326915885023,50,32,7,73,0,81,35.0,0.1
1061,,0.3519924631367349,50,21,8,115,0,107,36.91,0.1
1062,1.0642292499542236,0.3343470841415648,52,33,12,173,0,173,38.96,0.1
1063,,0.4698826925928655,50,25,14,195,0,152,35.51,0.1
1064,0.9670987129211426,0.4327843862493542,54,21,6,160,0,153,36.16,0.1
1065,,0.04792934163765417,50,35,14,123,0,107,38.35,0.1
1066,0.8618277311325073,0.42647078060202376,52,31,13,197,0,174,40.71,0.1
1067,,0.39388843674067847,50,29,12,158,0,185,38.42,0.1
1068,0.8586760759353638,0.1491925618694956,50,34,12,138,0,112,36.28,0.1
1069,,0.40058699551835436,50,26,7,142,0,171,37.02,0.1
1070,1.105024814605713,0.22714970734275725,52,34,7,146,0,155,35.78,0.1
1071,,-0.009677729404845266,50,42,8,152,0,117,34.83,0.1
1072,1.009240984916687,0.05000710610612082,53,34,7,124,0,111,37.72,0.1
1073,,0.3202329188444022,51,31,15,151,0,148,36.27,0.1
1074,0.9901264309883118,0.02206897452357582,50,35,6,121,0,121,39.14,0.1
1075,,0.04696814691315573,51,33,11,108,0,112,34.71,0.1
1076,1.180748462677002,0.42238045424060844,51,32,12,185,0,212,37.46,0.1
1077,,-0.19828184774521518,50,36,6,103,0,95,36.93,0.1
1078,0.8605359792709351,-0.16619890103389132,51,31,9,87,0,79,37.25,0.1
1079,,0.263116081694894,51,31,10,153,0,139,35.59,0.1
1080,0.9776563048362732,0.2859318150146556,51,35,10,156,0,166,38.24,0.1
1081,,-0.0844213364851111,50,36,11,96,0,118,33.52,0.1
1082,1.0584850311279297,-0.21986140015210298,52,42,5,116,0,112,39.74,0.1
1083,,0.2763839505497406,50,28,6,149,0,130,36.85,0.1
1084,0.9184503555297852,-0.03146711401531769,52,36,9,110,0,112,44.35,0.1
1085,,0.17988650724024768,51,40,8,178,0,169,41.56,0.1
1086,0.8014423847198486,0.41262257006481884,51,29,18,198,0,163,34.31,0.1
1087,,-0.14667482910273197,52,46,6,150,0,126,38.16,0.1
1088,0.7627888321876526,0.519047990489573,52,26,14,179,0,223,40.17,0.1
1089,,0.08947589976486352,52,36,13,137,0,129,35.69,0.1
1090,1.212740182876587,0.235071881700642,50,32,5,152,0,137,37.64,0.1
1091,,-0.07281368458783208,50,33,7,97,0,99,32.82,0.1
1092,0.9632757306098938,0.5368711932761958,51,23,14,190,0,175,37.64,0.1
1093,,0.21669055333754036,51,33,12,156,0,156,36.07,0.1
1094,1.0615348815917969,0.4693830408026798,50,21,4,152,0,140,34.15,0.1
1095,,0.08715762648769387,52,31,2,119,0,107,36.05,0.1
1096,1.0945826768875122,0.23320038030676135,50,25,11,109,0,110,35.38,0.1
1097,,0.10124150856288987,50,49,5,197,0,181,36.51,0.1
1098,0.9184854030609131,0.02736055120102817,51,39,8,130,0,133,37.12,0.1
1099,,-0.20198694571028933,50,34,3,92,0,89,34.0,0.1
1100,0.7950654029846191,-0.03122263407975201,50,31,11,90,0,104,36.74,0.1
1101,,0.20878489225007266,51,35,12,140,0,144,38.79,0.1
1102,1.1095752716064453,0.29046753918918616,51,39,7,191,0,180,37.04,0.1
1103,,-0.09468851500925597,52,27,7,87,0,74,35.98,0.1
1104,0.7993101477622986,0.18612362876163563,50,39,17,170,0,148,37.34,0.1
1105,,-0.06092324056260949,52,37,9,111,0,115,36.77,0.1
1106,1.1898689270019531,0.23440822116243615,50,28,8,137,0,111,36.19,0.1
1107,,0.07574028167066223,50,40,13,137,0,137,38.81,0.1
1108,1.0956361293792725,0.02230817716279924,51,35,8,109,0,123,37.35,0.1
1109,,0.18519540047592395,51,33,7,127,0,147,36.27,0.1
1110,0.5707534551620483,0.11812602017210258,50,32,10,114,0,121,36.87,0.1
1111,,0.019589678528514492,50,36,12,116,0,123,34.58,0.1
1112,0.7439364790916443,0.39532815977343305,52,24,8,142,0,135,34.88,0.1
1113,,0.3935117596329043,50,31,12,213,0,172,35.77,0.1
1114,1.0165023803710938,0.27329302134858724,51,34,7,162,0,146,36.98,0.1
1115,,-0.14458306227197007,50,35,6,91,0,105,33.95,0.1
1116,1.0129942893981934,0.08738745280423461,51,37,13,129,0,128,37.17,0.1
1117,,0.5623840100284864,50,18,15,149,0,156,38.09,0.1
1118,1.0008302927017212,0.27908026034815847,50,32,10,153,0,135,36.73,0.1
1119,,0.10918865100197,53,33,11,122,0,115,35.33,0.1
1120,1.3911436796188354,-0.36061258955920356,50,41,10,95,0,90,38.12,0.1
1121,,0.3087007578578989,50,25,10,115,0,134,35.28,0.1
1122,1.0619761943817139,0.3319742250499416,51,29,13,153,0,133,42.1,0.1
1123,,0.3692040041839702,54,30,11,171,0,168,42.97,0.1
1124,0.8471930623054504,0.12869539351956583,50,32,6,124,0,117,37.22,0.1
1125,,0.29663713919787943,51,28,7,132,0,136,34.07,0.1
1126,1.0881696939468384,0.020397238333135146,50,33,5,122,0,97,35.27,0.1
1127,,0.21996617502163374,51,27,8,134,0,105,37.2,0.1
1128,1.0026893615722656,-0.1693611052749014,51,39,6,109,0,108,40.42,0.1
1129,,0.10143178922143631,50,30,5,122,0,111,35.71,0.1
1130,1.2757856845855713,0.12902067182474314,50,38,9,144,0,159,35.08,0.1
1131,,0.06451185661876156,50,31,7,115,0,102,35.17,0.1
1132,1.5506770610809326,0.12720208230697408,54,38,8,134,0,157,36.44,0.1
1133,,0.16362301702204107,51,37,11,144,0,143,38.5,0.1
1134,1.2104010581970215,0.4101173716581078,51,30,12,185,0,180,38.45,0.1
1135,,0.10619133173916172,50,25,4,95,0,91,34.32,0.1
1136,1.2055039405822754,0.32233159465300015,50,25,9,139,0,115,34.47,0.1
1137,,0.2795017496591843,52,33,16,157,0,154,36.85,0.1
1138,1.2454659938812256,0.06467145580487925,51,31,6,120,0,107,33.47,0.1
1139,,0.06675191938790472,50,36,8,115,0,131,35.71,0.1
1140,1.2051324844360352,0.30025129331578676,51,22,6,128,0,95,37.01,0.1
1141,,0.03786621189122001,51,33,6,119,0,103,37.51,0.1
1142,1.1201128959655762,0.1328601447481589,53,36,9,124,0,140,38.95,0.1
1143,,0.21284280039442746,50,34,10,131,0,153,36.22,0.1
1144,1.0321829319000244,-0.08775566781689904,50,33,5,97,0,97,36.55,0.1
1145,,0.11920379881030144,50,34,5,124,0,141,37.29,0.1
1146,0.6652001142501831,0.15530630139859997,50,35,10,149,0,119,37.43,0.1
1147,,-0.027271375467063607,50,31,6,92,0,104,40.49,0.1
1148,0.8641980886459351,0.26385439968856467,50,38,12,171,0,180,34.3,0.1
1149,,0.1679428861675146,50,30,6,118,0,121,35.31,0.1
1150,1.0129940509796143,-0.02287652976854842,50,33,12,105,0,115,37.5,0.1
1151,,0.21711862479346036,52,35,7,167,0,146,39.11,0.1
1152,1.1715188026428223,-0.19135451970183076,51,43,8,101,0,124,36.11,0.1
1153,,0.220158144639801,53,31,12,138,0,130,35.69,0.1
1154,1.2608625888824463,0.21792442242312113,50,27,10,127,0,117,37.36,0.1
1155,,0.16974095518423482,50,38,13,159,0,145,39.85,0.1
1156,0.8733423948287964,-0.11040752745469008,50,32,9,89,0,93,32.77,0.1
1157,,0.2891859528066801,50,35,11,156,0,185,38.15,0.1
1158,0.9183589220046997,0.2859775528546914,50,28,8,141,0,129,35.74,0.1
1159,,0.36049329615797343,50,31,9,169,0,174,40.27,0.1
1160,0.8906424641609192,0.32292311166746335,50,30,10,169,0,158,36.62,0.1
1161,,0.2454779608556173,51,31,9,125,0,155,37.25,0.1
1162,0.8756629228591919,0.2094709400966962,50,35,10,148,0,148,37.1,0.1
1163,,0.2932005607448502,50,36,12,172,0,165,35.49,0.1
1164,0.9528683423995972,-0.3349417601545878,50,34,8,83,0,71,34.68,0.1
1165,,0.05445094386753092,50,29,2,106,0,99,36.25,0.1
1166,1.191981554031372,-0.002237729996105046,51,49,8,169,0,162,38.87,0.1
1167,,-0.03253488371938086,50,30,6,101,0,84,37.85,0.1
1168,1.2778003215789795,0.047149491577056946,50,34,8,117,0,107,36.31,0.1
1169,,0.23289476907131038,50,30,9,118,0,133,35.84,0.1
1170,0.9651995897293091,0.08950442444308658,50,32,5,126,0,114,36.31,0.1
1171,,-0.06355621487421866,50,37,4,111,0,119,36.32,0.1
1172,1.1264681816101074,-0.07739969046064181,51,38,5,114,0,118,37.29,0.1
1173,,-0.10385022961732168,50,31,2,107,0,77,33.95,0.1
1174,0.9555211067199707,-0.07710766838401523,50,33,5,112,0,81,38.54,0.1
1175,,0.13825605360119872,50,30,9,110,0,118,34.91,0.1
1176,0.8445497751235962,0.49282370044617907,51,24,7,157,0,189,40.16,0.1
1177,,0.33682472838828736,50,32,20,159,0,166,35.52,0.1
1178,1.060682773590088,0.38506502474954435,50,26,9,136,0,155,36.39,0.1
1179,,0.4621236952842578,51,28,14,169,0,177,36.3,0.1
1180,1.1463255882263184,0.03686366044431856,50,41,12,136,0,143,37.26,0.1
1181,,-0.06948015787643406,53,38,8,115,0,115,36.8,0.1
1182,1.1457000970840454,0.19935213881232977,50,32,14,136,0,153,40.71,0.1
1183,,-0.03070633794836545,52,38,10,130,0,107,36.61,0.1
1184,1.1106997728347778,-0.026091125586335702,52,31,4,99,0,101,35.67,0.1
1185,,-0.24742876403644704,50,43,8,134,0,81,34.71,0.1
1186,1.256212830543518,-0.424302512125331,51,44,8,90,0,101,37.65,0.1
1187,,-0.07424839894428847,50,35,7,98,0,111,38.93,0.1
1188,1.5019258260726929,0.0213036504705415,51,40,13,136,0,130,39.46,0.1
1189,,-0.021794898340563272,51,31,8,96,0,97,36.4,0.1
1190,0.9441186189651489,0.1583800193979457,50,33,9,137,0,137,44.8,0.1
1191,,-0.056244794356000695,51,35,12,110,0,96,35.14,0.1
1192,1.1511945724487305,0.015955412376228235,52,34,3,128,0,130,35.35,0.1
1193,,0.26464701729083756,51,30,6,144,0,127,38.03,0.1
1194,0.9273629784584045,0.46628678629248715,52,28,13,190,0,172,37.92,0.1
1195,,0.15240630250620948,50,37,10,155,0,142,34.96,0.1
1196,1.2265214920043945,0.37260021791096665,50,32,12,191,0,211,40.28,0.1
1197,,-0.1846141113479156,50,33,5,78,0,99,33.58,0.1
1198,1.1366660594940186,0.10909192545542543,50,26,4,93,0,100,32.8,0.1
1199,,0.37260552241270134,50,27,14,154,0,140,37.24,0.1
1200,1.0460864305496216,-0.08315591579387324,50,35,8,128,0,99,37.37,0.1
1201,,0.4462119620024289,52,26,9,185,0,172,35.72,0.1
1202,1.4241795539855957,0.25787890877571296,50,28,9,136,0,138,33.5,0.1
1203,,-0.04782628828508184,50,33,6,110,0,95,35.52,0.1
1204,0.9440869092941284,0.43686364747051787,51,35,20,205,0,213,38.51,0.1
1205,,0.482203168932789,50,24,10,186,0,144,34.28,0.1
1206,1.1478710174560547,-0.08673124433413085,51,39,8,110,0,115,38.71,0.1
1207,,-0.5359376208023561,50,37,4,82,0,72,35.68,0.1
1208,1.1636195182800293,-0.350469823534687,52,40,9,99,0,93,38.66,0.1
1209,,0.18341553529721,50,32,6,135,0,137,33.8,0.1
1210,0.9245220422744751,0.4087244877613761,50,26,14,157,0,150,37.33,0.1
1211,,0.22505523033629043,52,36,9,171,0,167,39.67,0.1
1212,0.9716371297836304,0.4094840142820255,51,28,12,163,0,156,35.27,0.1
1213,,0.4338897468030106,51,24,11,129,0,156,33.98,0.1
1214,1.1568992137908936,-0.06944155824650698,54,36,6,119,0,104,37.81,0.1
1215,,0.4638690834751734,51,22,9,122,0,164,37.82,0.1
1216,1.1133335828781128,0.3960746988499755,52,24,8,171,0,139,39.85,0.1
1217,,0.33906597920414294,50,28,15,132,0,145,33.54,0.1
1218,1.0452741384506226,0.3216282777456811,51,29,13,141,0,141,37.45,0.1
1219,,-0.0948318645012213,50,30,7,91,0,86,35.24,0.1
1220,0.7146379947662354,0.3002896954576557,50,29,10,155,0,155,39.63,0.1
1221,,-0.1270973332891877,52,46,8,146,0,118,36.15,0.1
1222,1.1577003002166748,-0.045479034758811716,50,30,7,89,0,100,36.36,0.1
1223,,-0.0019381407723278532,51,24,6,77,0,82,32.7,0.1
1224,1.4296631813049316,-0.08117493937659516,51,38,8,117,0,110,38.88,0.1
1225,,0.35836466282404883,50,27,12,149,0,133,36.69,0.1
1226,1.3240760564804077,-0.05705769646289653,50,38,11,124,0,100,35.29,0.1
1227,,-0.0932991861455123,54,34,5,114,0,90,34.93,0.1
1228,0.5247265100479126,0.10050640023760848,51,32,12,120,0,124,35.09,0.1
1229,,0.16838547142571422,51,28,5,108,0,117,37.65,0.1
1230,0.5932073593139648,-0.0857402116327152,50,38,8,119,0,127,35.26,0.1
1231,,-0.02388942300730831,50,33,5,110,0,96,38.53,0.1
1232,0.9055670499801636,-0.02149253412574194,50,31,4,97,0,108,34.11,0.1
1233,,0.40322764714929854,50,30,26,193,0,165,36.93,0.1
1234,0.7913717031478882,0.04238667614055267,50,28,8,107,0,85,39.01,0.1
1235,,0.003716337096240469,50,36,12,127,0,110,35.82,0.1
1236,0.8267598748207092,0.10277865143951383,50,29,10,112,0,101,35.69,0.1
1237,,0.3586649727311137,51,27,12,136,0,151,39.66,0.1
1238,0.5805416703224182,0.33295239193015497,51,26,7,143,0,153,40.91,0.1
1239,,0.23783939787907205,50,29,10,146,0,112,38.61,0.1
1240,0.8893131017684937,0.05212815195670709,51,42,10,147,0,148,36.74,0.1
1241,,0.5238054255261405,50,19,12,139,0,150,34.02,0.1
1242,1.0373480319976807,0.20323418435405655,51,34,8,142,0,140,35.87,0.1
1243,,-0.311068514856859,51,58,11,125,0,152,103.09,0.1
1244,0.8611841201782227,0.2947811385526125,51,31,7,143,0,151,37.14,0.1
1245,,0.557017212649953,50,31,12,272,0,241,39.98,0.1
1246,0.727389931678772,-0.14864670375513486,50,29,8,77,0,82,38.3,0.1
1247,,0.19218696285790593,50,27,4,122,0,109,34.23,0.1
1248,1.1054694652557373,0.15798316652405262,50,30,7,125,0,110,35.81,0.1
1249,,0.2417193960403154,51,31,4,136,0,153,37.23,0.1
1250,0.991932213306427,-0.45341202765044286,51,38,8,97,0,65,33.17,0.1
1251,,0.3125780403320823,50,30,12,155,0,155,39.9,0.1
1252,1.0871217250823975,0.4721897223814124,51,25,12,167,0,161,42.21,0.1
1253,,0.26781673866500194,51,36,15,167,0,161,37.71,0.1
1254,1.1580607891082764,0.05087308306475077,50,29,6,105,0,100,34.72,0.1
1255,,0.36584487033736707,50,30,10,160,0,162,35.12,0.1
1256,0.8733269572257996,-0.11577992165867625,50,33,6,92,0,95,35.16,0.1
1257,,0.2692306398398042,50,27,12,117,0,120,37.43,0.1
1258,1.2098262310028076,0.13494273361691425,50,35,12,147,0,121,37.41,0.1
1259,,0.0748778071888562,53,41,8,130,0,159,38.26,0.1
1260,1.0075490474700928,0.19869971461836056,51,30,12,124,0,118,33.57,0.1
1261,,0.3106328963444807,50,30,9,144,0,153,34.52,0.1
1262,1.0073505640029907,0.17589067395800956,53,31,4,128,0,134,37.03,0.1
1263,,0.4765818967715805,53,23,10,164,0,160,37.24,0.1
1264,0.8594269156455994,0.33026231458504585,52,28,13,145,0,141,39.82,0.1
1265,,0.26468272035116125,50,26,6,122,0,118,36.2,0.1
1266,0.9282435774803162,0.3475993414408407,50,25,7,142,0,123,37.31,0.1
1267,,0.23503644654611852,50,26,11,110,0,119,36.38,0.1
1268,0.9408316016197205,-0.1329678048129663,50,38,10,103,0,110,39.9,0.1
1269,,0.18570036205316146,50,28,5,125,0,98,37.21,0.1
1270,1.2918672561645508,-0.05212590656452436,50,31,6,88,0,97,39.82,0.1
1271,,0.13635991458217703,51,32,4,145,0,119,37.2,0.1
1272,0.9774339199066162,0.41942914373560836,50,29,7,185,0,171,34.57,0.1
1273,,0.01389675381304382,50,33,6,119,0,99,36.46,0.1
1274,0.8836153745651245,0.3077675361078352,50,37,17,204,0,172,39.47,0.1
1275,,0.1799609209444256,51,36,10,140,0,151,34.22,0.1
1276,1.041778802871704,0.35642633341185265,50,30,7,157,0,164,35.99,0.1
1277,,0.2627368473809674,50,30,9,143,0,136,36.37,0.1
1278,1.1993670463562012,-0.20237537664580738,51,31,6,83,0,87,32.72,0.1
1279,,0.13256650025727054,50,32,13,122,0,117,32.69,0.1
1280,1.3225241899490356,0.06665793256637702,50,27,9,103,0,84,38.27,0.1
1281,,-0.021777890475481763,50,31,6,107,0,91,36.51,0.1
1282,1.1008799076080322,0.2512884418156201,51,29,15,130,0,123,33.73,0.1
1283,,0.3623295226272382,50,32,15,184,0,154,36.83,0.1
1284,0.8884742259979248,0.03469417156308171,50,29,7,104,0,102,36.0,0.1
1285,,0.21494694348625687,51,42,12,158,0,195,38.43,0.1
1286,1.110764503479004,0.07506634827333138,53,34,8,130,0,116,38.08,0.1
1287,,0.19598249296300302,50,31,11,129,0,122,35.02,0.1
1288,0.9977142810821533,0.4251492578353068,51,24,8,166,0,142,34.4,0.1
1289,,0.11416265793327973,52,40,11,147,0,162,36.96,0.1
1290,1.1311497688293457,0.29024862679886404,51,34,9,162,0,157,37.75,0.1
1291,,0.25427474230228136,51,25,7,95,0,125,32.92,0.1
1292,1.5250557661056519,0.05314158759215485,50,35,10,133,0,105,38.43,0.1
1293,,0.09584759610912078,51,36,12,130,0,133,35.15,0.1
1294,1.261756181716919,0.09224934359762041,51,38,3,141,0,148,38.74,0.1
1295,,0.3103200380476067,50,35,11,178,0,174,42.67,0.1
1296,0.7668842077255249,0.5012694190324869,50,27,12,206,0,240,58.07,0.1
1297,,0.17880124029415853,50,31,7,128,0,133,40.19,0.1
1298,0.8359432816505432,0.25390482411319454,52,40,17,184,0,191,38.43,0.1
1299,,0.17267088077611728,50,28,10,102,0,111,37.37,0.1
1300,1.4634084701538086,0.17645831007338672,53,42,6,161,0,181,38.66,0.1
1301,,0.38667392387289046,50,26,8,139,0,137,36.9,0.1
