episode,loss,average reward,conflicts,LoS,instructions,action LEFT,action RIGHT,action DIRECT,action LNAV,duration,epsilon
723,,-1.2601220138241134,51,27,80,34,35,0,11,34.23,0.05
724,3.335153341293335,-2.054556887820668,50,36,74,32,33,0,9,32.91,0.05
725,,-0.9250294097787161,50,28,90,37,46,0,7,34.39,0.05
726,4.366489410400391,-1.6622210325098692,51,35,80,32,45,0,3,37.9,0.05
727,,-2.1266603620876294,52,37,73,20,41,0,12,35.36,0.05
728,3.288839340209961,-1.983732008765887,52,40,83,32,42,0,9,36.29,0.05
729,,-1.2283155962247099,52,30,84,34,42,0,8,35.65,0.05
730,3.741511344909668,-2.4003170485516914,50,41,74,30,26,0,18,40.36,0.05
731,,-1.6453132752967785,50,29,69,30,35,0,4,32.76,0.05
732,2.5486488342285156,-0.893679279714756,51,27,95,33,51,0,11,34.57,0.05
733,,-1.6354167655434246,51,31,74,24,41,0,9,33.68,0.05
734,3.1321136951446533,-1.8987998248466154,53,38,81,38,40,0,3,32.43,0.05
735,,-1.6501181306438082,52,38,89,47,40,0,2,36.53,0.05
736,3.3200440406799316,-0.6787601187945147,51,22,85,34,44,0,7,38.35,0.05
737,,-1.0610716649630167,50,28,86,35,45,0,6,34.88,0.05
738,4.049009799957275,-0.9007212408728549,51,26,89,39,45,0,5,35.96,0.05
739,,-1.2385995928621023,52,30,86,44,32,0,10,38.37,0.05
740,3.8820252418518066,-1.6690548095890076,51,39,90,47,40,0,3,37.15,0.05
741,,-1.8531888584337621,50,32,70,32,34,0,4,41.65,0.05
742,3.976686477661133,-1.1190984601618417,50,27,80,35,41,0,4,40.39,0.05
743,,-1.120111313776916,51,34,101,53,39,0,9,37.33,0.05
744,3.506927490234375,-2.0577758224459464,51,30,60,36,22,0,2,32.9,0.05
745,,-1.7312250128772644,50,31,70,22,36,0,12,35.57,0.05
746,3.235766887664795,-1.225399194692766,50,32,92,51,38,0,3,41.9,0.05
747,,-1.7572813553909221,51,33,74,31,35,0,8,34.7,0.05
748,3.35194730758667,-1.171328845239108,53,34,98,41,45,0,12,45.83,0.05
749,,-1.385180468125938,50,34,88,35,47,0,6,33.23,0.05
750,3.2641592025756836,-0.9308964169585734,50,27,89,33,46,0,10,34.72,0.05
751,,-1.7914266475215017,50,34,74,42,29,0,3,34.3,0.05
752,3.8700404167175293,-2.0694989463397007,51,42,84,49,35,0,0,35.29,0.05
753,,-1.8922560559087254,50,34,72,26,38,0,8,34.52,0.05
754,3.8347344398498535,-2.116052507697134,50,40,79,28,35,0,16,33.28,0.05
755,,-1.3009605760087095,51,33,89,40,43,0,6,37.08,0.05
756,3.2547106742858887,-1.045517372537358,50,31,98,43,43,0,12,32.52,0.05
757,,-1.8249767935850865,50,35,76,29,38,0,9,38.68,0.05
758,3.9156723022460938,-0.8834765464977263,54,26,90,40,37,0,13,37.15,0.05
759,,-0.8748139477617851,51,29,99,50,46,0,3,43.0,0.05
760,3.359312057495117,-1.0101375558657617,52,28,88,43,41,0,4,42.51,0.05
761,,-1.7956827897909717,50,35,78,37,36,0,5,34.47,0.05
762,4.038293838500977,-0.8553062596397237,53,29,101,42,52,0,7,41.35,0.05
763,,-0.7068930008061095,51,32,123,54,62,0,7,38.4,0.05
764,3.548172950744629,-1.2104778996610313,50,29,86,39,40,0,7,34.54,0.05
765,,-1.9571866509639364,50,38,81,38,33,0,10,34.86,0.05
766,3.536672592163086,-0.22258616810472845,50,14,76,47,24,0,5,34.42,0.05
767,,-1.043483100138608,50,28,90,39,49,0,2,32.99,0.05
768,3.4947190284729004,-1.168591479095695,51,33,94,44,50,0,0,37.48,0.05
769,,-1.9161856398742472,51,31,68,32,30,0,6,35.56,0.05
770,3.1201839447021484,-1.341259785501471,50,29,78,37,36,0,5,39.44,0.05
771,,-1.2022163653423312,50,33,95,47,33,0,15,35.9,0.05
772,3.5236988067626953,-1.2361570765008822,50,31,86,40,43,0,3,33.28,0.05
773,,-2.4418581434680005,51,40,73,27,36,0,10,32.76,0.05
774,4.342237949371338,-1.4314343655636466,50,35,90,45,40,0,5,32.0,0.05
775,,-0.9188371034287396,50,23,76,36,40,0,0,33.52,0.05
776,3.320202112197876,-1.8629156997041716,50,36,77,40,37,0,0,32.53,0.05
777,,-1.8072509254772628,50,40,90,39,44,0,7,34.66,0.05
778,2.770211696624756,-2.180142426373007,51,39,77,36,27,0,14,35.09,0.05
779,,-1.3087109709915614,51,32,88,45,41,0,2,31.11,0.05
780,3.818105697631836,-0.8397976903244264,51,27,96,40,43,0,13,34.89,0.05
781,,-1.516394410704984,50,35,87,38,38,0,11,32.94,0.05
782,3.601524829864502,-1.3970114783975358,50,34,89,46,32,0,11,38.35,0.05
783,,-1.2517342256388337,50,31,85,39,43,0,3,32.38,0.05
784,3.6008167266845703,-1.8224208039922547,51,35,77,36,24,0,17,37.2,0.05
785,,-1.210769259278811,52,24,68,29,33,0,6,34.14,0.05
786,3.7034003734588623,-1.2120833457415372,50,27,77,34,42,0,1,31.95,0.05
787,,-2.142239082011617,52,39,77,38,35,0,4,35.49,0.05
788,3.4421439170837402,-1.101416759324317,52,32,96,47,42,0,7,37.48,0.05
789,,-1.3357904403820833,50,38,100,39,39,0,22,37.24,0.05
790,3.604668617248535,-1.9752543773221354,50,36,75,31,25,0,19,33.42,0.05
791,,-0.7240745113482709,52,26,100,53,43,0,4,34.19,0.05
792,3.432180881500244,-2.0464057166700043,50,34,69,36,33,0,0,35.98,0.05
793,,-1.0750754797544484,51,31,93,39,41,0,13,35.83,0.05
794,3.765916585922241,-1.413225083713828,51,34,86,43,38,0,5,36.98,0.05
795,,-2.274576281920183,51,43,81,32,34,0,15,32.29,0.05
796,3.677915573120117,-1.871608456223699,50,36,81,36,35,0,10,37.12,0.05
797,,-2.0519753648142114,50,44,90,41,41,0,8,37.4,0.05
798,3.9053478240966797,-1.3350187861991454,51,36,97,49,40,0,8,34.95,0.05
799,,-0.7452847897249139,51,25,89,66,19,0,4,36.13,0.05
800,3.9337446689605713,-1.9872928056151251,52,34,72,47,19,0,6,33.44,0.05
801,,-1.7091751110154703,50,37,85,83,1,0,1,36.24,0.05
802,3.6496572494506836,-2.1603444940004026,50,44,86,82,2,0,2,39.22,0.05
803,,-2.0618608856357867,50,39,79,77,1,0,1,37.5,0.05
804,3.801631450653076,-1.8939902331976881,51,38,80,68,6,0,6,41.42,0.05
805,,-1.7148119644113022,50,36,82,66,8,0,8,38.25,0.05
806,3.8158388137817383,-2.1487165870236584,51,44,86,85,0,0,1,39.74,0.05
807,,-1.5973402781680288,50,33,80,78,2,0,0,36.66,0.05
808,3.221707582473755,-1.2173330021816218,51,35,99,93,3,0,3,44.36,0.05
809,,-1.7090437466085344,52,42,95,91,0,0,4,41.53,0.05
810,3.5239882469177246,-1.917313762413174,50,38,82,72,5,0,5,39.27,0.05
811,,-2.20864326950318,50,48,92,89,0,0,3,39.05,0.05
812,3.09965443611145,-1.3656685468876464,50,28,74,72,1,0,1,36.6,0.05
813,,-1.9744564018112023,50,42,87,82,4,0,1,39.72,0.05
814,3.8796613216400146,-1.3769734075070033,51,38,101,93,5,0,3,44.54,0.05
815,,-2.2832098390956506,50,45,84,82,0,0,2,41.1,0.05
816,3.3813228607177734,-1.304787729783026,50,34,92,89,3,0,0,43.59,0.05
817,,-2.108513907210304,51,41,81,79,2,0,0,40.06,0.05
818,3.561270236968994,-1.2720462772998709,51,33,92,79,4,0,9,41.82,0.05
819,,-1.9894942212374296,51,42,89,83,3,0,3,35.9,0.05
820,4.060504913330078,-1.0894965125615075,51,27,82,75,6,0,1,43.25,0.05
821,,-2.288741347938125,51,51,95,93,1,0,1,43.4,0.05
822,3.1894264221191406,-1.5379874062672085,50,35,85,77,5,0,3,37.01,0.05
823,,-1.486253422655003,50,43,110,103,2,0,5,42.37,0.05
824,3.6036856174468994,-2.140125019273177,50,39,77,75,2,0,0,41.75,0.05
825,,-1.9326387994578185,50,40,84,76,3,0,5,40.13,0.05
826,3.785857915878296,-2.1393923816682126,52,44,86,83,1,0,2,40.8,0.05
827,,-0.9222013866251281,50,31,105,90,9,0,6,35.8,0.05
828,3.2830777168273926,-1.7462690238395726,50,36,84,80,2,0,2,39.92,0.05
829,,-2.1487165870236584,51,44,86,86,0,0,0,38.22,0.05
830,3.1481969356536865,-1.6295731921690786,51,39,93,87,3,0,3,37.81,0.05
831,,-2.6813795995022676,51,50,85,82,1,0,2,37.28,0.05
832,3.542165994644165,-2.0122322083765454,51,40,83,79,2,0,2,36.23,0.05
833,,-1.6984258415783091,51,45,102,98,2,0,2,39.61,0.05
834,3.2312049865722656,-2.1073466236472815,50,45,89,84,2,0,3,37.88,0.05
835,,-2.2143328492052365,52,43,83,82,0,0,1,37.46,0.05
836,3.3027048110961914,-1.8161833937936847,52,41,91,85,3,0,3,40.86,0.05
837,,-1.8616506882240662,50,37,81,76,1,0,4,39.47,0.05
838,3.709728717803955,-2.11077939923932,51,46,91,89,2,0,0,39.81,0.05
839,,-2.1487165870236584,51,44,86,86,0,0,0,38.18,0.05
840,3.5834531784057617,-2.568101516077828,51,46,78,72,3,0,3,40.15,0.05
841,,-1.5388840715766183,51,37,93,85,3,0,5,36.81,0.05
842,3.4874908924102783,-2.1393923816682126,52,44,86,85,1,0,0,39.88,0.05
843,,-2.020108162741962,51,43,89,88,1,0,0,39.07,0.05
844,3.482179641723633,-1.0995308083049615,50,30,91,87,1,0,3,33.62,0.05
845,,-2.153777581894512,51,46,91,90,0,0,1,38.35,0.05
846,3.482074499130249,-1.8976629088968198,50,46,99,95,1,0,3,39.12,0.05
847,,-2.068924124809936,51,42,84,83,1,0,0,41.07,0.05
848,3.481724262237549,-1.2661216836063787,51,32,88,85,1,0,2,38.33,0.05
849,,-2.1487165870236584,51,44,86,85,1,0,0,38.36,0.05
850,3.968575954437256,-1.1798315610465966,50,31,90,84,2,0,4,37.68,0.05
851,,-1.6461499774894186,50,41,96,91,3,0,2,41.49,0.05
852,3.908966064453125,-1.6418248631302692,51,37,85,82,0,0,3,55.94,0.05
853,,-2.2866220058317426,51,44,83,80,1,0,2,39.51,0.05
854,3.063863754272461,-1.03260379065779,50,29,95,84,3,0,8,37.32,0.05
855,,-1.5464381431132117,51,38,92,89,3,0,0,36.57,0.05
856,3.6325345039367676,-1.1608634898591248,52,42,129,96,15,0,18,43.97,0.05
857,,-1.976205441792294,51,41,84,81,2,0,1,40.52,0.05
858,3.7785751819610596,-2.1487165870236584,51,44,86,86,0,0,0,37.85,0.05
859,,-2.3568077982268516,50,48,88,72,6,0,10,41.23,0.05
860,3.562790870666504,-1.0983674890803734,50,32,95,84,4,0,7,39.03,0.05
861,,-2.1574558853032286,51,43,83,59,12,0,12,39.67,0.05
862,3.8815364837646484,-2.020108162741962,51,43,89,87,1,0,1,40.18,0.05
863,,-1.3040770132812116,50,31,84,83,1,0,0,36.35,0.05
864,3.37174654006958,-1.8255894208129484,51,42,93,90,1,0,2,39.29,0.05
865,,-1.531276189591144,51,33,83,80,2,0,1,38.12,0.05
866,3.7062768936157227,-2.130464682710968,50,48,95,71,12,0,12,41.19,0.05
867,,-2.1411093183579224,50,46,90,89,0,0,1,41.43,0.05
868,3.7450242042541504,-2.1487165870236584,51,44,86,85,1,0,0,38.04,0.05
869,,-2.0013207654569776,51,43,88,87,1,0,0,40.7,0.05
870,3.529933452606201,-2.1603444940004026,51,44,86,81,2,0,3,40.24,0.05
871,,-2.1487165870236584,51,44,86,85,0,0,1,38.27,0.05
872,3.3289880752563477,-0.6449890724521192,51,26,108,106,1,0,1,34.63,0.05
873,,-1.338766750409426,50,31,87,84,2,0,1,34.97,0.05
874,3.1520352363586426,-2.5051411191505766,50,46,83,80,1,0,2,38.67,0.05
875,,-1.9093470812811375,50,42,88,83,3,0,2,42.96,0.05
876,3.6858839988708496,-1.044316217814974,51,30,96,74,14,0,8,41.77,0.05
877,,-2.1639667944684833,51,42,81,74,2,0,5,40.14,0.05
878,3.1837921142578125,-2.03498797113941,50,40,81,80,1,0,0,41.22,0.05
879,,-0.6168483163984424,51,24,103,95,3,0,5,39.93,0.05
880,3.356837272644043,-0.8891873585288282,53,27,94,90,3,0,1,33.01,0.05
881,,-1.765411560834261,50,40,90,86,2,0,2,40.48,0.05
882,3.724487781524658,-2.2445838409886427,50,45,85,84,0,0,1,39.15,0.05
883,,-1.1335766245753958,50,30,88,71,8,0,9,39.39,0.05
884,3.80183744430542,-1.5471876492993892,50,35,86,80,2,0,4,37.81,0.05
885,,-2.122370331050433,50,40,80,79,1,0,0,38.89,0.05
886,3.818380832672119,-0.8084896903984301,50,33,117,103,6,0,8,42.1,0.05
887,,-1.9677468243191873,52,44,93,90,2,0,1,38.77,0.05
888,3.0848679542541504,-2.223686029571841,50,44,84,81,1,0,2,39.73,0.05
889,,-0.9103509573239758,50,40,137,133,0,0,4,45.36,0.05
890,3.575648784637451,-1.8780282572526679,51,42,90,89,0,0,1,39.9,0.05
891,,-2.1487165870236584,51,44,86,86,0,0,0,38.41,0.05
892,3.380054473876953,-2.1487165870236584,51,44,86,86,0,0,0,38.22,0.05
893,,-1.0721487610174618,51,39,124,119,1,0,4,42.15,0.05
894,4.266486167907715,-2.103381668904317,50,43,86,85,0,0,1,37.17,0.05
895,,-1.9809020102964991,52,44,91,87,2,0,2,39.32,0.05
896,3.4737300872802734,-0.6651146447490682,50,23,91,87,1,0,3,34.23,0.05
897,,-1.102193489084238,50,27,85,77,2,0,6,36.8,0.05
898,3.1867165565490723,-2.1487165870236584,51,44,86,85,1,0,0,39.77,0.05
899,,-2.1487165870236584,51,44,86,86,0,0,0,40.05,0.05
900,3.825275421142578,-1.3833599231131188,50,29,76,72,1,0,3,40.73,0.05
901,,-1.8692967266596918,51,41,89,85,2,0,2,45.22,0.05
902,3.38334321975708,-2.1172882305678296,53,44,88,66,12,0,10,36.89,0.05
903,,-2.1411093183579224,50,46,90,88,0,0,2,39.58,0.05
904,3.628822088241577,-1.8481059821439534,50,39,85,83,1,0,1,37.98,0.05
905,,-1.5806723873897637,51,36,88,73,10,0,5,40.38,0.05
906,3.3318819999694824,-1.671495736183259,50,38,89,83,5,0,1,38.17,0.05
907,,-2.1411093183579224,50,46,90,88,0,0,2,39.64,0.05
908,3.4830589294433594,-1.9657763580774723,50,42,87,82,3,0,2,40.03,0.05
909,,-2.117947307036562,50,42,83,80,1,0,2,39.51,0.05
910,3.1997339725494385,-1.3310828826159176,50,42,116,112,2,0,2,43.72,0.05
911,,-2.021728080876499,51,43,88,86,2,0,0,37.14,0.05
912,3.585498809814453,-2.444583840988643,50,48,85,83,0,0,2,39.42,0.05
913,,-1.4204250490012287,51,30,78,74,2,0,2,36.79,0.05
914,3.7616965770721436,-1.9405264587002256,50,43,90,85,0,0,5,40.83,0.05
915,,-2.1603444940004026,51,44,86,85,1,0,0,39.88,0.05
916,4.0048136711120605,-2.2248821191367574,51,46,88,86,1,0,1,39.95,0.05
917,,-1.8804901383494113,50,42,89,88,0,0,1,36.41,0.05
918,3.5465762615203857,-1.1810384959944704,50,37,108,102,2,0,4,41.07,0.05
919,,-1.9147597664956097,51,42,89,84,3,0,2,38.63,0.05
920,3.425495147705078,-2.1558290043761845,50,46,89,85,2,0,2,38.41,0.05
921,,-1.8780282572526679,51,42,90,89,0,0,1,40.61,0.05
922,3.4150876998901367,-2.175585257844342,52,44,86,85,1,0,0,39.25,0.05
923,,-2.1487165870236584,51,44,86,85,0,0,1,40.3,0.05
924,3.893320083618164,-2.1487165870236584,51,44,86,85,1,0,0,37.95,0.05
925,,-1.0186597450758637,51,40,135,117,12,0,6,45.16,0.05
926,2.822882652282715,-1.1166816594888929,51,30,96,93,2,0,1,37.18,0.05
927,,-0.7024593552424124,51,30,116,100,10,0,6,45.93,0.05
928,3.4284887313842773,-1.184534251219279,50,29,84,81,1,0,2,35.82,0.05
929,,-1.5119950076108328,52,36,94,85,5,0,4,39.88,0.05
930,3.8369617462158203,-2.18845777293977,50,41,79,75,2,0,2,37.33,0.05
931,,-2.146698154085475,52,48,94,92,0,0,2,38.99,0.05
932,4.439610481262207,-1.9848727917088211,51,39,80,74,4,0,2,37.8,0.05
933,,-1.365029890657032,50,34,89,84,2,0,3,46.24,0.05
934,3.5312576293945312,-2.1034073704004075,50,43,85,82,1,0,2,39.1,0.05
935,,-1.896359594187234,50,42,89,87,2,0,0,40.05,0.05
936,3.924100160598755,-1.773382852969312,50,36,80,69,5,0,6,41.15,0.05
937,,-1.4567276988155882,51,34,86,78,6,0,2,37.2,0.05
938,3.150458335876465,-1.6944741262921668,52,42,99,96,1,0,2,40.37,0.05
939,,-1.136392913000729,51,29,84,77,5,0,2,36.84,0.05
940,3.8347065448760986,-2.1487165870236584,51,44,86,86,0,0,0,39.89,0.05
941,,-2.0716965119831614,50,42,85,76,7,0,2,45.13,0.05
942,3.756319522857666,-0.7716923571522133,51,28,108,104,0,0,4,33.39,0.05
943,,-1.5334067487008576,51,38,93,89,1,0,3,44.36,0.05
944,3.657881736755371,-1.5808034351823943,50,37,90,88,1,0,1,37.91,0.05
945,,-1.9210483643770122,50,43,90,88,2,0,0,40.2,0.05
946,3.7824559211730957,-1.899695799011105,51,38,80,74,4,0,2,38.44,0.05
947,,-1.844940943849914,50,40,89,85,3,0,1,38.38,0.05
948,3.675197124481201,-2.223686029571841,50,44,84,82,0,0,2,37.79,0.05
949,,-1.9953992246567571,50,45,93,89,2,0,2,41.15,0.05
950,3.826958179473877,-1.8804901383494113,50,42,89,88,0,0,1,35.46,0.05
951,,-1.5991387617636115,50,36,88,74,5,0,9,43.46,0.05
952,4.266735076904297,-0.5922185213928609,52,27,118,114,1,0,3,35.9,0.05
953,,-1.8035127361505843,52,44,96,92,1,0,3,40.92,0.05
954,3.1377530097961426,-1.406356532274302,51,31,82,62,6,0,14,35.78,0.05
955,,-2.1487165870236584,51,44,86,86,0,0,0,40.03,0.05
956,3.2744312286376953,-2.068924124809936,51,42,84,83,0,0,1,38.86,0.05
957,,-2.1609631215983574,52,46,90,81,3,0,6,42.11,0.05
958,4.084849834442139,-2.222317781373755,50,43,82,77,1,0,4,39.02,0.05
959,,-2.0114404282977154,51,43,88,86,0,0,2,40.04,0.05
960,3.9106690883636475,-1.963753600793036,50,42,87,84,1,0,2,41.26,0.05
961,,-2.153777581894512,51,46,91,90,0,0,1,38.44,0.05
962,3.5459070205688477,-0.6855411220130786,51,33,128,95,18,0,15,44.86,0.05
963,,-1.4327456078193765,51,43,114,95,12,0,7,44.61,0.05
964,3.322798252105713,-1.7476343876399774,52,40,92,89,1,0,2,38.67,0.05
965,,-0.7589977790531584,50,27,102,96,4,0,2,37.59,0.05
966,3.7515358924865723,-1.3247699276651101,50,33,90,79,6,0,5,39.42,0.05
967,,-1.7236175071594744,50,34,78,75,1,0,2,38.44,0.05
968,4.051286697387695,-1.7364261004275694,51,39,90,70,10,0,10,40.34,0.05
969,,-2.1487165870236584,51,44,86,85,0,0,1,39.98,0.05
970,3.718707323074341,-2.080828886714698,51,42,84,81,1,0,2,43.35,0.05
971,,-1.5334170296070193,50,38,93,84,5,0,4,39.18,0.05
972,3.73643159866333,-1.7639479885038831,50,35,78,65,3,0,10,37.25,0.05
973,,-1.4228198121416777,50,36,93,81,9,0,3,39.65,0.05
974,3.5572056770324707,-1.8761700664390286,50,41,89,88,0,0,1,38.03,0.05
975,,-2.0894614400696914,50,38,77,75,1,0,1,38.0,0.05
976,3.0944156646728516,-2.1487165870236584,51,44,86,86,0,0,0,39.75,0.05
977,,-1.585184613176139,50,36,89,84,3,0,2,39.09,0.05
978,3.700915813446045,-2.034360742832447,50,43,88,86,0,0,2,39.7,0.05
979,,-1.6357460001011264,51,34,81,78,2,0,1,40.17,0.05
980,3.562021017074585,-0.6168142244005014,50,24,101,98,1,0,2,31.88,0.05
981,,-0.6537262340909665,52,27,114,108,2,0,4,38.01,0.05
982,3.367635488510132,-2.1603444940004026,51,44,86,85,1,0,0,39.56,0.05
983,,-1.6417784951616323,50,41,96,92,3,0,1,40.63,0.05
984,3.057432174682617,-1.6336253987175782,50,38,91,86,4,0,1,44.85,0.05
985,,-2.1559091927272265,51,46,90,89,1,0,0,40.1,0.05
986,3.712071180343628,-2.152491488712663,51,43,85,83,1,0,1,38.18,0.05
987,,-1.7895352273199625,50,38,86,82,2,0,2,37.01,0.05
988,3.6412315368652344,-1.5093635516209054,50,35,87,69,8,0,10,39.11,0.05
989,,-0.5676009841299186,51,26,115,108,4,0,3,37.08,0.05
990,4.189774513244629,-2.0451146010004124,51,41,84,79,2,0,3,41.08,0.05
991,,-1.9414785875164169,52,38,79,69,5,0,5,40.91,0.05
992,3.6678600311279297,-1.0929206459787224,50,32,99,79,8,0,12,43.26,0.05
993,,-1.1708160581056608,50,31,92,88,1,0,3,34.53,0.05
994,3.6403727531433105,-2.151347472128638,50,44,86,84,1,0,1,40.38,0.05
995,,-2.1487165870236584,51,44,86,86,0,0,0,40.4,0.05
996,3.6502723693847656,-1.375976336006081,51,42,112,95,5,0,12,42.54,0.05
997,,-1.2709580690421416,50,34,98,94,3,0,1,37.78,0.05
998,3.3524410724639893,-2.072370331050433,50,40,80,79,1,0,0,40.26,0.05
999,,-1.7840282067157385,50,36,82,79,2,0,1,38.4,0.05
1000,3.860736131668091,-2.1487165870236584,51,44,86,86,0,0,0,38.13,0.05
1001,,-1.9950046174469156,50,42,87,76,6,0,5,40.29,0.05
1002,3.4170291423797607,-1.4166130035867883,52,33,85,73,8,0,4,41.63,0.05
1003,,-2.1487165870236584,51,44,86,86,0,0,0,40.6,0.05
1004,3.3551061153411865,-1.650692106313178,51,35,80,77,0,0,3,40.19,0.05
1005,,-0.7141821608228593,51,30,116,111,2,0,3,45.84,0.05
1006,3.870180368423462,-1.8431906371484814,51,43,94,89,3,0,2,47.56,0.05
1007,,-1.8364247792971782,50,41,89,83,2,0,4,44.16,0.05
1008,3.600975513458252,-2.898652892306921,51,50,79,76,1,0,2,36.42,0.05
1009,,-1.513086209029558,50,32,79,77,1,0,1,40.01,0.05
1010,3.197685718536377,-1.8009966891216842,52,44,98,83,8,0,7,40.43,0.05
1011,,-2.0789491451631936,51,43,86,83,0,0,3,38.4,0.05
1012,3.2652032375335693,-0.7060980261473078,54,25,99,88,4,0,7,38.55,0.05
1013,,-1.7254226364649543,50,38,89,84,5,0,0,40.59,0.05
1014,3.773430347442627,-2.327356354963956,50,42,77,55,8,0,14,36.23,0.05
1015,,-0.5645931021374065,50,22,100,95,4,0,1,34.57,0.05
1016,3.4821572303771973,-1.40233689663437,51,34,89,87,2,0,0,36.67,0.05
1017,,-1.9529250917419956,50,46,96,92,1,0,3,42.64,0.05
1018,3.54032301902771,-2.0115935656792177,50,44,89,87,1,0,1,40.73,0.05
1019,,-2.1487165870236584,51,44,86,85,1,0,0,38.78,0.05
1020,3.9783408641815186,-2.223686029571841,50,44,84,83,0,0,1,40.45,0.05
1021,,-1.043684950645948,51,30,90,87,2,0,1,43.43,0.05
1022,3.7781825065612793,-1.8139583333608846,51,33,74,56,9,0,9,36.44,0.05
1023,,-0.19136040342051558,50,18,122,117,2,0,3,34.59,0.05
1024,3.2475662231445312,-1.7893138244455884,50,41,91,81,5,0,5,41.56,0.05
1025,,-1.5885466866213356,51,38,92,88,1,0,3,40.62,0.05
1026,3.220643997192383,-2.2832098390956506,50,45,84,83,1,0,0,41.7,0.05
1027,,-2.1487165870236584,51,44,86,86,0,0,0,40.79,0.05
1028,3.854830741882324,-2.197525017459231,50,44,85,83,1,0,1,38.67,0.05
1029,,-1.9831237747301869,51,46,96,92,2,0,2,39.32,0.05
1030,3.924800395965576,-2.1487165870236584,51,44,86,86,0,0,0,40.66,0.05
1031,,-1.9683573629368187,52,44,91,88,2,0,1,39.04,0.05
1032,3.797732353210449,-1.1594241977032964,50,34,100,77,16,0,7,41.48,0.05
1033,,-1.3799970547066571,50,34,87,77,5,0,5,36.65,0.05
1034,4.136213779449463,-2.1739956056945253,50,44,85,83,0,0,2,39.0,0.05
1035,,-2.1487165870236584,51,44,86,86,0,0,0,40.81,0.05
1036,3.1952528953552246,-2.1487165870236584,51,44,86,86,0,0,0,38.83,0.05
1037,,-1.8980754614719806,50,44,94,77,8,0,9,40.27,0.05
1038,3.3814187049865723,-0.9042032261562891,50,38,133,127,2,0,4,43.03,0.05
1039,,-2.1487517772818534,51,44,86,84,0,0,2,41.2,0.05
1040,4.3146071434021,-0.5181837944794206,52,25,117,113,3,0,1,35.88,0.05
1041,,-1.260895322257158,50,30,86,83,3,0,0,36.92,0.05
1042,3.7098753452301025,-1.148994469033376,50,33,98,94,3,0,1,39.71,0.05
1043,,-2.1487165870236584,51,44,86,85,0,0,1,38.8,0.05
1044,3.4800350666046143,-2.1487165870236584,51,44,86,85,0,0,1,38.89,0.05
1045,,-1.3009336426598912,51,32,88,83,2,0,3,34.96,0.05
1046,3.719362258911133,-2.1437036683599398,50,46,89,87,1,0,1,48.29,0.05
1047,,-1.9802236941143327,50,42,87,73,10,0,4,43.62,0.05
1048,3.708556652069092,-1.5532514940006248,51,35,86,83,2,0,1,36.82,0.05
1049,,-2.1239364108747676,50,42,84,80,4,0,0,40.01,0.05
1050,3.4276480674743652,-1.3015626189956735,53,31,84,79,3,0,2,44.29,0.05
1051,,-1.4867128205880664,51,33,83,79,2,0,2,41.87,0.05
1052,3.282829523086548,-2.1487165870236584,51,44,86,86,0,0,0,40.75,0.05
1053,,-2.411764705882353,50,38,68,66,2,0,0,37.1,0.05
1054,3.2610628604888916,-2.474658126745846,50,48,84,81,0,0,3,38.7,0.05
1055,,-1.2819630131204427,50,30,83,79,3,0,1,40.97,0.05
1056,3.524437427520752,-1.6450103437202126,50,38,88,85,2,0,1,43.27,0.05
1057,,-1.4002624093504759,50,34,90,85,1,0,4,44.1,0.05
1058,3.764608860015869,-0.7960311120241723,50,24,91,80,6,0,5,41.5,0.05
1059,,-2.1487165870236584,51,44,86,86,0,0,0,38.94,0.05
1060,3.919745683670044,-0.9329512493305796,51,35,118,112,0,0,6,42.56,0.05
1061,,-1.344528269520318,51,30,81,78,2,0,1,36.38,0.05
1062,3.6675305366516113,-1.8600901890390749,53,44,96,62,16,0,18,34.55,0.05
1063,,-2.2070711756217216,51,41,78,74,3,0,1,42.66,0.05
1064,3.979128837585449,-2.1283603146767502,51,38,77,74,2,0,1,37.85,0.05
1065,,-2.188443164116799,50,41,79,78,0,0,1,40.33,0.05
1066,3.7009589672088623,-2.097930959760322,50,43,86,84,1,0,1,39.99,0.05
1067,,-2.1487165870236584,51,44,86,85,0,0,1,38.63,0.05
1068,3.971280097961426,-1.5424677799210038,51,33,83,79,2,0,2,36.47,0.05
1069,,-2.1139931245210133,50,44,87,85,1,0,1,40.66,0.05
1070,4.008614540100098,-0.5502520496308723,51,25,114,110,2,0,2,31.96,0.05
1071,,-2.0131625214902837,52,44,90,88,1,0,1,42.44,0.05
1072,3.8646559715270996,-0.9681562786987868,51,24,77,67,6,0,4,40.57,0.05
1073,,-1.3702072968449766,52,40,104,101,2,0,1,46.33,0.05
1074,4.274470329284668,-1.3040770132812116,50,31,84,81,1,0,2,37.08,0.05
1075,,-1.50554252746442,50,40,100,95,4,0,1,39.12,0.05
1076,3.960725784301758,-2.2445838409886427,50,45,85,84,1,0,0,38.32,0.05
1077,,-2.2782838658033904,50,46,86,83,0,0,3,40.68,0.05
1078,4.065404891967773,-1.8993857208401776,50,41,88,85,1,0,2,39.33,0.05
1079,,-2.117947307036562,50,42,83,82,1,0,0,38.41,0.05
1080,3.5051755905151367,-2.1487165870236584,51,44,86,86,0,0,0,40.8,0.05
1081,,-1.0902110365660436,51,27,82,76,3,0,3,40.76,0.05
1082,3.944650411605835,-1.8626111643955077,50,37,80,64,5,0,11,40.35,0.05
