episode,loss,average reward,conflicts,duration,epsilon,LoS,instructions,action LEFT,action RIGHT,action DIRECT,action LNAV
1,,0.5584415584415584,20,38.72,1.0,4,77,27,25,0,29
2,679921.625,-0.7766990291262136,20,54.27,0.9981,10,103,34,29,0,42
3,,-0.09411764705882353,20,51.82,0.9981,8,85,34,27,0,27
4,533761.5,-0.16417910447761194,21,58.81,0.9962,6,67,21,25,0,25
5,,-1.6,20,34.42,0.9962,13,95,40,29,0,30
6,512595.375,-0.8461538461538461,20,53.54,0.9943,10,78,24,32,0,24
7,,-0.9777777777777777,20,66.69,0.9943,10,90,25,30,0,37
8,403010.28125,-2.03125,20,67.68,0.9924,10,64,26,22,0,18
9,,0.1111111111111111,20,60.81,0.9924,6,72,25,29,0,20
10,317007.40625,1.435897435897436,21,32.31,0.9904999999999999,2,78,30,34,0,18
11,,-1.3064516129032258,21,61.18,0.9904999999999999,10,62,19,22,0,23
12,263903.5,-5.086956521739131,18,63.74,0.9885999999999999,16,46,14,15,0,17
13,,0.1111111111111111,20,24.56,0.9885999999999999,6,54,13,25,0,19
14,161897.75,-0.07894736842105263,20,45.68,0.9866999999999999,6,76,25,23,0,32
15,,-2.1025641025641026,20,60.68,0.9866999999999999,12,78,20,30,0,30
16,128188.0859375,-2.923076923076923,20,45.82,0.9847999999999999,14,52,22,17,0,15
17,,-0.5510204081632653,18,63.62,0.9847999999999999,8,98,30,27,0,41
18,83723.78125,-0.1875,20,52.17,0.9828999999999999,6,96,23,42,0,33
19,,-0.4044943820224719,20,47.69,0.9828999999999999,8,89,28,35,0,34
20,65584.765625,-1.6333333333333333,18,62.97,0.9809999999999999,12,60,19,26,0,15
21,,-0.5833333333333334,20,58.92,0.9809999999999999,8,96,26,33,0,41
22,39875.7421875,0.3253012048192771,20,46.95,0.9790999999999999,4,83,28,29,0,30
23,,-0.8125,21,54.08,0.9790999999999999,8,64,21,25,0,20
24,20856.9140625,-1.35,20,59.65,0.9771999999999998,10,80,20,31,0,31
25,,-0.525,20,56.42,0.9771999999999998,8,80,27,33,0,22
26,13222.4033203125,-2.925925925925926,20,53.43,0.9752999999999998,12,54,16,17,0,23
27,,-3.75,18,64.48,0.9752999999999998,16,72,22,31,0,19
28,6687.544921875,-0.6363636363636364,20,45.45,0.9733999999999998,8,66,18,27,0,25
29,,-0.4393939393939394,20,38.19,0.9733999999999998,8,66,29,22,0,17
30,6085.248046875,-0.11904761904761904,20,53.41,0.9714999999999998,6,84,18,31,0,39
31,,-2.611111111111111,20,47.05,0.9714999999999998,10,36,6,12,0,20
