episode,loss,average reward,conflicts,duration,epsilon,LoS,instructions,action LEFT,action RIGHT,action DIRECT,action LNAV
1,386.9917907714844,1.7543859649122806,20,23.53,0.99802,2,57,24,19,0,20
2,380.28924560546875,1.1538461538461537,16,68.63,0.99604,4,52,21,15,0,18
3,391.255126953125,1.4285714285714286,20,37.52,0.99406,4,49,23,13,0,16
4,330.7659912109375,0.0,17,70.18,0.9920800000000001,8,50,17,18,0,15
5,319.632568359375,1.0810810810810811,20,44.45,0.9901000000000001,4,74,29,30,0,19
6,259.2110595703125,2.2857142857142856,20,42.34,0.9881200000000001,0,70,26,26,0,22
7,257.0306091308594,0.9090909090909091,21,47.07,0.9861400000000001,4,66,18,22,0,31
8,262.01495361328125,1.5517241379310345,20,42.86,0.9841600000000001,4,58,19,19,0,22
9,267.89727783203125,1.8518518518518519,18,70.43,0.9821800000000002,4,54,28,13,0,13
10,262.84320068359375,2.765957446808511,20,40.77,0.9802000000000002,2,47,24,14,0,11
11,279.7239990234375,1.0,18,72.33,0.9782200000000002,6,60,23,19,0,18
12,221.48602294921875,1.8867924528301887,20,51.3,0.9762400000000002,2,53,17,20,0,22
13,261.59521484375,1.4666666666666666,20,48.4,0.9742600000000002,2,75,33,24,0,22
14,222.21282958984375,0.3448275862068966,20,70.08,0.9722800000000003,8,58,19,25,0,16
15,225.53030395507812,1.5254237288135593,20,27.37,0.9703000000000003,4,59,25,20,0,16
16,235.7620086669922,0.37735849056603776,21,40.75,0.9683200000000003,8,53,19,19,0,17
17,193.61260986328125,1.125,20,28.57,0.9663400000000003,2,80,30,31,0,23
18,210.23965454101562,2.857142857142857,12,70.18,0.9643600000000003,2,28,9,9,0,10
19,224.5526123046875,1.1594202898550725,20,41.81,0.9623800000000003,2,69,27,19,0,30
20,178.74874877929688,2.0,8,71.19,0.9604000000000004,2,10,4,5,0,3
21,157.31607055664062,4.0,16,73.01,0.9584200000000004,2,30,9,9,0,12
22,188.77691650390625,2.2222222222222223,21,42.62,0.9564400000000004,2,54,22,22,0,14
23,183.87484741210938,1.2727272727272727,20,32.03,0.9544600000000004,2,55,15,21,0,25
24,154.01519775390625,0.38461538461538464,20,56.25,0.9524800000000004,8,52,14,19,0,21
25,176.68536376953125,0.4,14,71.33,0.9505000000000005,6,50,21,17,0,12
26,135.43856811523438,0.8860759493670886,20,34.42,0.9485200000000005,4,79,28,20,0,35
27,139.36529541015625,1.5686274509803921,20,65.12,0.9465400000000005,4,51,21,20,0,12
28,120.10751342773438,1.3559322033898304,20,34.57,0.9445600000000005,4,59,21,25,0,17
29,125.16580963134766,1.5254237288135593,20,69.75,0.9425800000000005,4,59,28,16,0,18
30,146.7534637451172,0.4918032786885246,17,70.34,0.9406000000000005,6,61,23,22,0,18
