episode,loss,average reward,conflicts,LoS,instructions,action LEFT,action RIGHT,action DIRECT,action LNAV,duration,epsilon
315,,-0.7281644484636289,53,26,95,25,45,0,25,36.23,0.05
316,3.189347982406616,-1.339859050118745,50,36,97,28,42,0,27,37.81,0.05
317,,-0.7160760145681564,52,26,100,27,41,0,32,38.3,0.05
318,3.0026373863220215,-0.6332788388087938,50,26,101,40,28,0,33,43.69,0.05
319,,-1.3463052616413849,50,27,72,19,32,0,21,35.98,0.05
320,2.8131914138793945,-0.6770304266084509,51,25,97,34,35,0,28,44.99,0.05
321,,0.13605065375959402,50,12,97,34,36,0,27,37.93,0.05
322,2.6275391578674316,-0.21484272898180687,50,24,129,43,51,0,35,38.17,0.05
323,,-1.2095044631594434,50,31,86,34,25,0,27,38.19,0.05
324,3.000331163406372,-1.0501924965810432,51,29,92,33,41,0,18,42.11,0.05
325,,-0.7505877373295887,50,20,76,22,29,0,25,38.21,0.05
326,2.8769586086273193,-0.7907146326630682,51,26,89,32,31,0,26,33.62,0.05
327,,-0.7780432156166375,50,24,84,29,26,0,29,37.99,0.05
328,2.8795554637908936,-0.4664364870748212,51,18,80,34,27,0,19,39.27,0.05
329,,-1.184308615583037,51,32,91,31,26,0,34,36.67,0.05
330,2.756364345550537,-0.7214873802089115,50,24,89,34,26,0,29,37.93,0.05
331,,-0.8494317264522577,50,26,93,26,34,0,33,37.76,0.05
332,2.502829074859619,-0.9282211842562418,50,27,89,24,39,0,26,35.23,0.05
333,,-1.155751118649031,50,28,84,21,33,0,30,37.57,0.05
334,3.3198139667510986,-1.3128951427776983,50,29,80,31,30,0,19,36.32,0.05
335,,-0.5099159333659422,50,23,99,35,31,0,33,36.63,0.05
336,3.504922389984131,-0.2120435515749761,51,19,107,29,44,0,34,38.45,0.05
337,,-0.6103965333331258,51,23,91,23,42,0,26,36.53,0.05
338,3.311491012573242,-1.3323067959797767,50,29,78,16,39,0,23,38.77,0.05
339,,-1.5810113673413178,50,32,77,24,29,0,24,41.7,0.05
