episode,loss,average reward,conflicts,duration,epsilon,LoS,instructions,action LEFT,action RIGHT,action DIRECT,action LNAV
1,,-2.433333333333333,20,54.98,1.0,12,60,23,20,0,19
2,464.5230407714844,-1.8709677419354838,20,48.97,0.9981,10,62,17,27,0,22
3,,-0.024096385542168676,21,29.4,0.9981,6,83,28,28,0,29
4,406.1601867675781,-1.0,20,57.96,0.9962,10,90,30,28,0,34
5,,-1.5617977528089888,21,48.44,0.9962,10,89,19,31,0,41
6,396.3324890136719,0.05128205128205128,20,41.8,0.9943,6,78,28,27,0,27
7,,1.1111111111111112,20,29.74,0.9943,2,54,20,21,0,17
8,388.4765930175781,-1.1090909090909091,20,55.28,0.9924,10,110,42,33,0,39
9,,-0.660377358490566,20,35.8,0.9924,6,53,18,19,0,20
10,404.4029541015625,-1.7142857142857142,18,58.67,0.9904999999999999,14,84,27,27,0,30
11,,0.5869565217391305,21,22.49,0.9904999999999999,2,92,36,30,0,33
12,347.02117919921875,1.1923076923076923,21,29.24,0.9885999999999999,2,78,28,24,0,28
13,,0.11392405063291139,20,35.76,0.9885999999999999,6,79,33,22,0,26
14,319.05181884765625,-0.8727272727272727,20,55.19,0.9866999999999999,10,110,36,39,0,37
15,,-2.3333333333333335,18,58.45,0.9866999999999999,14,84,21,26,0,37
16,358.9201965332031,-1.59375,20,46.76,0.9847999999999999,10,64,18,27,0,21
17,,-3.0,20,55.03,0.9847999999999999,14,76,24,29,0,25
18,349.50921630859375,-2.175,20,54.64,0.9828999999999999,14,80,24,29,0,29
19,,-0.6956521739130435,20,55.46,0.9828999999999999,10,92,34,31,0,29
20,364.19287109375,-0.8055555555555556,20,48.68,0.9809999999999999,10,72,31,25,0,18
21,,-0.275,20,48.77,0.9809999999999999,8,80,26,26,0,30
22,341.35931396484375,-0.34210526315789475,20,48.7,0.9790999999999999,8,76,29,28,0,21
23,,-0.8181818181818182,20,42.2,0.9790999999999999,8,66,16,26,0,28
24,354.9608154296875,-0.9302325581395349,18,58.45,0.9771999999999998,10,86,34,27,0,27
25,,-1.2439024390243902,20,41.95,0.9771999999999998,10,82,28,23,0,33
26,377.2259216308594,0.06329113924050633,21,54.98,0.9752999999999998,8,79,25,25,0,31
27,,-1.2795698924731183,21,55.22,0.9752999999999998,10,93,30,36,0,29
28,345.97491455078125,-3.185185185185185,20,50.36,0.9733999999999998,12,54,20,16,0,20
29,,-0.014285714285714285,20,29.31,0.9733999999999998,4,70,24,22,0,29
30,359.0953369140625,-0.625,21,46.23,0.9714999999999998,8,72,19,24,0,31
31,,-0.9038461538461539,21,35.82,0.9714999999999998,10,104,36,42,0,28
32,362.70068359375,-1.8620689655172413,20,55.07,0.9695999999999998,12,58,19,19,0,22
33,,-1.736842105263158,20,54.62,0.9695999999999998,12,76,20,26,0,32
34,331.1666259765625,-2.234042553191489,20,57.82,0.9676999999999998,12,94,31,34,0,31
35,,-2.0833333333333335,20,55.12,0.9676999999999998,14,96,33,25,0,40
36,353.1676940917969,-0.6,20,48.93,0.9657999999999998,8,90,34,30,0,30
37,,0.14736842105263157,20,40.06,0.9657999999999998,4,95,30,33,0,34
38,374.17462158203125,-0.6582278481012658,20,42.35,0.9638999999999998,8,79,29,30,0,22
39,,-1.564102564102564,20,48.27,0.9638999999999998,12,78,25,24,0,31
40,346.38458251953125,-0.10869565217391304,20,50.79,0.9619999999999997,6,92,33,31,0,30
41,,-1.1728395061728396,21,48.33,0.9619999999999997,10,81,25,32,0,26
42,347.4252624511719,-2.5714285714285716,18,58.28,0.9600999999999997,14,56,20,17,0,19
