episode,loss,average reward,conflicts,LoS,instructions,action LEFT,action RIGHT,action DIRECT,action LNAV,duration,epsilon
162,2.2462215423583984,-0.817611936622183,50,19,69,11,6,0,52,32.26,0.1
163,,-0.8212365161206352,52,22,78,14,9,0,55,33.87,0.1
164,2.8688087463378906,-0.668357217762487,50,21,81,7,12,0,62,35.65,0.1
165,,-0.8473394603827139,54,22,78,11,12,0,55,35.58,0.1
166,2.2111244201660156,-0.7514550094444299,50,20,74,9,5,0,60,34.08,0.1
167,,-0.49028556969970005,52,17,75,13,5,0,57,37.68,0.1
168,2.5996084213256836,-0.9966286438847932,50,22,70,8,14,0,48,34.86,0.1
169,,-0.8009056684725223,52,19,68,12,5,0,51,33.25,0.1
170,2.6032121181488037,-0.8978297401630302,51,22,74,8,10,0,56,33.09,0.1
171,,-0.2700225805284864,50,15,81,9,19,0,53,35.83,0.1
172,2.4058408737182617,-1.4041094790727482,51,28,73,8,8,0,57,32.91,0.1
173,,-0.4440687715415465,50,16,75,14,10,0,51,35.08,0.1
174,2.2373852729797363,-0.9743079188257356,51,23,77,13,14,0,50,33.35,0.1
175,,-0.7838982535300537,51,20,73,9,10,0,54,35.5,0.1
176,2.1861798763275146,-0.17890712859490032,52,14,84,9,14,0,61,33.72,0.1
177,,-0.6681384457872228,50,19,72,12,12,0,48,32.63,0.1
178,1.948508381843567,-0.5868945586194083,51,18,74,11,12,0,51,33.04,0.1
179,,-1.0444883162897565,51,22,68,13,4,0,51,37.03,0.1
180,2.042473316192627,-0.5647484866301463,51,22,93,12,13,0,68,34.93,0.1
181,,-0.4396066656696383,51,16,73,5,14,0,54,34.18,0.1
182,2.266500949859619,-0.7210011489533147,51,21,80,9,11,0,60,32.17,0.1
183,,-0.5887230840405872,51,19,81,11,16,0,54,35.67,0.1
184,2.4216148853302,-0.7804651902254348,53,24,86,14,13,0,59,32.9,0.1
185,,-0.5856579742956779,51,19,76,12,10,0,54,35.5,0.1
186,2.6704659461975098,-1.0842251121751565,51,23,70,10,7,0,53,32.97,0.1
187,,-0.7212587185256986,51,20,76,13,6,0,57,35.43,0.1
188,2.8352158069610596,-1.163770138681877,51,25,72,10,11,0,51,32.96,0.1
189,,-0.9659605078950055,51,20,65,15,7,0,43,34.41,0.1
190,2.324781894683838,-1.236422474642787,50,24,66,11,12,0,43,32.71,0.1
191,,-0.9086986007382949,52,22,74,16,16,0,42,33.33,0.1
192,2.403630256652832,-0.6515787131034204,51,19,75,17,12,0,46,35.53,0.1
193,,-0.5773165031772455,50,19,76,15,10,0,51,33.08,0.1
194,2.0088672637939453,-0.5318871721717024,52,18,78,12,26,0,40,33.34,0.1
195,,-0.8852297084709903,53,23,78,21,16,0,41,33.42,0.1
196,2.652961254119873,-0.755755863803593,50,22,80,14,16,0,50,32.17,0.1
197,,-1.0333196006231107,51,22,67,16,15,0,36,32.68,0.1
198,2.386218786239624,-0.6827258336175474,50,16,63,19,14,0,30,35.08,0.1
199,,-0.866278171008577,51,20,69,18,14,0,37,34.66,0.1
200,2.4607315063476562,-0.7563893131028455,51,17,64,16,10,0,38,33.84,0.1
201,,-0.7825526244800748,51,21,75,18,12,0,45,35.03,0.1
202,2.2534983158111572,-1.2161104178153346,51,24,68,12,11,0,45,35.03,0.1
203,,-0.6441005466582281,51,16,65,15,12,0,38,34.66,0.1
204,3.2758378982543945,-0.8202704448266851,51,20,70,19,16,0,35,32.34,0.1
205,,-0.8105973841608911,50,17,61,16,10,0,35,32.61,0.1
206,2.6446914672851562,-1.1068773051372094,51,23,67,17,11,0,39,34.82,0.1
207,,-0.655502034300822,51,19,74,20,13,0,41,34.27,0.1
208,2.691169261932373,-0.5294558969689954,50,16,69,17,11,0,41,31.78,0.1
209,,-0.21205504968049663,52,13,75,14,25,0,36,33.38,0.1
210,3.653263568878174,-1.0179090244050149,50,20,63,16,10,0,37,33.54,0.1
211,,-1.0995748443382087,51,24,71,13,17,0,41,36.42,0.1
212,2.9984641075134277,-0.6830358597014673,50,20,76,19,12,0,45,35.08,0.1
