episode,loss,average reward,conflicts,LoS,instructions,action LEFT,action RIGHT,action DIRECT,action LNAV,duration,epsilon
789,,-1.2301782775373158,51,30,87,20,29,0,38,30.87,0.05
790,2.484917640686035,-1.100112882680551,51,27,81,29,27,0,25,32.57,0.05
791,,-1.495745622383402,51,33,83,26,27,0,30,29.68,0.05
792,2.1721839904785156,-2.2585367709145916,52,37,72,16,31,0,25,28.94,0.05
793,,-1.1691867381037804,50,29,84,29,25,0,30,30.76,0.05
794,2.4816887378692627,-1.9831384977270776,51,43,89,32,19,0,38,32.52,0.05
795,,-0.7263946806445866,53,26,100,35,34,0,31,31.43,0.05
796,2.4281086921691895,-1.2692796142247784,51,29,80,21,29,0,30,33.92,0.05
797,,-1.0929124953175697,50,26,77,25,27,0,25,32.49,0.05
798,2.7317709922790527,-0.883011998949111,51,23,77,19,24,0,34,33.74,0.05
799,,-0.5870078411288122,50,26,105,41,33,0,31,32.26,0.05
800,2.365142822265625,-0.8195363864373308,50,26,92,33,36,0,23,33.62,0.05
801,,-0.5224505555646115,50,22,94,33,33,0,28,31.19,0.05
802,2.363341808319092,-0.5773175760329029,50,24,97,31,31,0,35,34.22,0.05
803,,-1.0691958987788939,51,29,90,35,27,0,28,30.76,0.05
804,2.2975375652313232,-1.0704952431810253,52,34,104,30,41,0,33,34.57,0.05
805,,-0.5510923621429524,50,20,83,24,26,0,33,31.94,0.05
806,2.6679162979125977,-0.4833541557302386,50,21,92,38,24,0,30,38.53,0.05
807,,-0.7500474746637338,50,22,81,36,18,0,27,33.25,0.05
808,2.0541768074035645,-1.2890509123575464,51,26,72,19,31,0,22,30.08,0.05
809,,-0.7543109180800185,50,23,83,24,31,0,28,33.64,0.05
810,2.9251012802124023,-0.5853583887689521,50,20,81,30,24,0,27,29.53,0.05
811,,-1.1891920360601702,51,31,91,30,32,0,29,32.4,0.05
812,2.611543655395508,-0.6453385074598288,50,22,84,31,25,0,28,34.8,0.05
813,,-1.645616133496374,50,38,88,37,31,0,20,32.91,0.05
814,2.5492019653320312,-0.9498916138623329,51,24,80,30,28,0,22,30.25,0.05
815,,-1.09009019060539,50,26,78,18,31,0,29,38.83,0.05
816,2.0436267852783203,-1.2801720401072254,51,35,97,32,34,0,31,35.83,0.05
817,,-0.6571429295258933,53,30,116,44,41,0,31,37.61,0.05
818,2.1783876419067383,-1.4792097945831297,50,29,73,24,23,0,26,31.06,0.05
819,,-0.754075042119759,51,25,92,32,33,0,27,34.13,0.05
820,2.303290605545044,-1.317474273784813,50,40,108,41,32,0,35,34.02,0.05
821,,-1.0150052174284336,51,31,96,35,24,0,37,32.37,0.05
822,2.236978769302368,-0.7830793798519791,51,25,90,34,23,0,33,33.98,0.05
823,,-1.0433460685261617,51,27,85,26,36,0,23,30.96,0.05
824,2.0536623001098633,-1.3580135312108037,51,31,84,24,29,0,31,32.75,0.05
825,,-0.06540927200330479,52,17,109,32,40,0,37,31.74,0.05
826,2.62260103225708,-0.4097874559359735,54,17,81,30,19,0,32,30.22,0.05
827,,-0.6946333941614933,50,25,96,30,34,0,32,35.37,0.05
828,1.6019688844680786,-0.9422864888752736,52,26,87,27,26,0,34,39.1,0.05
829,,-0.33783033523255407,50,22,108,34,48,0,26,37.02,0.05
830,2.420720100402832,-0.4300946347290939,52,26,119,40,36,0,43,33.26,0.05
831,,-1.374107016453887,50,33,87,27,26,0,34,33.9,0.05
832,2.5554380416870117,-1.729080576517503,50,32,74,22,27,0,25,29.18,0.05
833,,-0.5327150294948934,50,23,95,19,32,0,44,29.82,0.05
834,1.8611361980438232,-1.133451780168755,50,29,87,32,27,0,28,30.08,0.05
835,,-1.2362990246263474,50,30,85,28,34,0,23,30.01,0.05
836,1.926254153251648,-1.4674030235802382,50,31,77,28,23,0,26,30.71,0.05
837,,-1.0851745491368305,50,26,79,32,19,0,28,30.4,0.05
838,2.547576904296875,-1.0012925851150498,51,32,102,36,32,0,34,31.87,0.05
839,,0.02956239026911669,50,13,90,27,32,0,31,32.43,0.05
840,2.3007822036743164,-0.9167409509293856,51,28,91,27,31,0,33,31.72,0.05
841,,-1.3883059867517438,50,32,82,31,25,0,26,30.56,0.05
842,2.3029866218566895,-0.71796415218832,51,25,93,31,30,0,32,34.32,0.05
843,,-1.0494704156408723,50,27,87,27,27,0,33,29.64,0.05
844,2.5594840049743652,-1.1069982110227694,50,28,85,24,34,0,27,30.16,0.05
845,,-0.963295894604952,50,24,80,23,31,0,26,32.75,0.05
846,2.5540690422058105,-1.1403081864800035,51,29,85,21,25,0,39,32.54,0.05
847,,-0.8298055894673185,51,27,95,34,27,0,34,29.16,0.05
848,2.80448579788208,-0.4536653024960325,52,21,94,31,35,0,28,30.95,0.05
849,,-0.1350208423015709,51,15,90,33,33,0,24,30.97,0.05
850,2.558953046798706,-0.9553450204435988,50,27,89,34,24,0,31,29.97,0.05
851,,-0.8013701178597213,50,24,82,19,30,0,33,29.87,0.05
852,2.294618606567383,-0.3276257080811262,50,17,87,32,21,0,34,32.25,0.05
853,,-1.0223172147427402,52,30,94,27,27,0,40,30.73,0.05
854,2.2991862297058105,-1.1705894818789229,53,29,85,26,30,0,29,32.47,0.05
855,,-0.909948932249647,50,28,91,36,17,0,38,37.93,0.05
856,2.3650999069213867,-0.8551777635368849,51,26,89,30,24,0,35,31.8,0.05
857,,-1.0206317747504698,50,25,82,22,34,0,26,29.11,0.05
858,2.241633415222168,-0.4756373510548766,51,21,91,25,30,0,36,32.86,0.05
859,,-0.7470891292638757,50,25,94,32,29,0,33,31.25,0.05
860,2.799783229827881,-0.4535801393443542,50,22,99,22,34,0,43,33.77,0.05
861,,-0.6452303620969214,52,22,88,29,33,0,26,33.07,0.05
862,2.552983045578003,-1.2476365415400332,52,36,99,35,27,0,37,34.1,0.05
863,,-0.9119557827686091,50,24,80,25,25,0,30,32.14,0.05
864,2.494866132736206,-1.3188633367471345,51,27,74,20,27,0,27,30.14,0.05
865,,-1.4943255489645038,51,32,80,21,36,0,23,30.83,0.05
866,1.7966561317443848,-1.5895627654920823,50,42,101,29,32,0,40,34.59,0.05
867,,-0.5649823517036853,51,22,90,36,29,0,25,31.96,0.05
868,2.1718764305114746,-0.870914328216183,50,21,71,21,26,0,24,33.57,0.05
869,,-0.738725517368507,53,28,106,31,41,0,34,30.64,0.05
870,2.0561535358428955,-1.7915199698242612,51,38,85,33,29,0,23,29.61,0.05
871,,-0.32994777453178165,50,22,109,34,38,0,37,32.79,0.05
872,2.9284911155700684,-0.6004903760644374,51,25,100,40,32,0,28,35.21,0.05
873,,-1.5389605665210664,51,33,82,28,31,0,23,31.05,0.05
874,2.1703531742095947,-0.6660548985331508,53,23,89,28,32,0,29,32.22,0.05
875,,-1.0637314774395947,52,35,109,43,28,0,38,33.84,0.05
876,2.2330918312072754,-0.6604303808185331,50,25,96,33,29,0,34,30.59,0.05
877,,-0.9323132256002983,52,32,105,35,39,0,31,33.35,0.05
878,2.608348846435547,-0.929296395022685,50,23,77,27,20,0,30,29.88,0.05
879,,-0.23794324676106565,52,14,75,24,24,0,27,31.52,0.05
880,2.5494847297668457,-1.1540715898262546,52,28,82,24,34,0,24,30.93,0.05
881,,-0.8192345182084921,50,26,90,31,28,0,31,31.36,0.05
882,2.7511792182922363,-0.7025003126252488,50,25,96,21,45,0,30,32.86,0.05
883,,-0.1715984530984735,51,16,93,31,27,0,35,34.47,0.05
884,2.7349302768707275,-0.9783042951776767,54,24,78,18,28,0,32,30.83,0.05
885,,-0.9470577118316941,51,33,105,39,34,0,32,32.43,0.05
886,2.2376933097839355,0.09323469662391161,51,8,62,22,23,0,17,32.6,0.05
887,,-0.4818911076276459,50,22,97,35,33,0,29,29.48,0.05
888,2.8689208030700684,-1.3389003434275382,50,33,91,23,33,0,35,31.53,0.05
889,,-0.8793427171128316,50,30,102,39,30,0,33,34.11,0.05
890,2.6171929836273193,-1.0088042550926188,51,29,93,22,35,0,36,31.53,0.05
891,,-1.0073803599134918,52,26,84,24,26,0,34,30.49,0.05
892,2.9929277896881104,-1.0796835197432304,50,26,79,26,19,0,34,34.22,0.05
893,,-2.1762710930939924,52,42,81,20,36,0,25,30.61,0.05
894,2.2431280612945557,-0.2820038813030639,50,19,96,30,29,0,37,34.65,0.05
895,,-0.7239978669312014,50,24,89,31,29,0,29,33.34,0.05
896,2.807652473449707,-1.2417897403447709,50,26,73,16,38,0,19,33.82,0.05
897,,-0.9074086628552657,50,25,83,28,22,0,33,30.19,0.05
898,2.5453033447265625,-0.7596428506560223,50,25,90,24,30,0,36,32.63,0.05
899,,-1.0697434423107077,51,31,92,35,28,0,29,32.3,0.05
900,2.613190174102783,-1.098036889783797,50,29,87,27,29,0,31,31.28,0.05
901,,-1.2804430550419448,50,36,98,34,36,0,28,32.16,0.05
902,2.1731178760528564,-1.2521091474994739,50,25,70,26,21,0,23,30.79,0.05
903,,-1.4358270471881314,50,29,75,25,25,0,25,30.89,0.05
904,2.241241693496704,-1.4489972276890604,51,28,74,19,28,0,27,31.39,0.05
905,,-1.08628820644457,50,31,92,24,31,0,37,32.36,0.05
906,2.4207475185394287,-1.0971093627124253,50,26,78,20,30,0,28,32.63,0.05
907,,-2.2901775378019416,50,36,67,23,23,0,21,29.19,0.05
908,2.9189248085021973,-1.2121416039173798,51,37,105,32,33,0,40,34.35,0.05
909,,-1.4866133040650946,51,37,93,28,34,0,31,33.74,0.05
910,2.7991464138031006,-1.0573826043768288,53,29,92,28,32,0,32,34.53,0.05
911,,-1.552377861654839,51,34,83,30,27,0,26,32.62,0.05
912,2.549952507019043,-1.1096274377813096,50,30,89,28,25,0,36,30.93,0.05
913,,-0.5949651429043188,50,26,102,27,33,0,42,36.25,0.05
914,2.9371986389160156,-0.7328043287278025,50,24,90,33,28,0,29,32.08,0.05
915,,-1.2054177636907262,53,31,89,21,39,0,29,28.44,0.05
916,2.744921922683716,-1.4831373774888352,50,42,104,32,43,0,29,31.35,0.05
917,,-0.9509941921593997,50,24,77,25,21,0,31,34.63,0.05
918,3.054666042327881,-1.6107142401688228,50,35,83,25,33,0,25,31.38,0.05
919,,-0.4714293882028432,50,20,89,30,38,0,21,33.89,0.05
920,2.2312755584716797,-0.5503022159323604,51,19,79,29,24,0,26,30.31,0.05
921,,-1.7903823509549277,50,39,87,27,28,0,32,30.06,0.05
922,2.737563371658325,-1.222135878254418,50,31,89,29,32,0,28,30.2,0.05
923,,-0.7193434934015193,50,21,80,23,29,0,28,33.23,0.05
924,2.431204319000244,-0.9596974221903305,52,28,94,33,30,0,31,31.97,0.05
925,,-0.5885971491830376,51,21,88,23,38,0,27,34.96,0.05
926,2.185060739517212,-1.031516674203859,53,28,89,23,34,0,32,32.37,0.05
927,,-1.2467072933077548,51,31,88,23,33,0,32,30.82,0.05
928,2.6144919395446777,-1.2258041876296186,50,28,79,20,25,0,34,32.63,0.05
929,,-1.6410515919905477,50,33,79,23,32,0,24,34.73,0.05
930,2.934795379638672,-0.6343113588336907,51,24,92,32,28,0,32,36.46,0.05
931,,-0.9061892087485041,51,26,86,24,33,0,29,30.45,0.05
932,3.431351661682129,-1.0408511564265976,51,26,86,35,24,0,27,29.79,0.05
933,,-1.1711015637393662,51,30,85,24,30,0,31,32.94,0.05
934,2.2442920207977295,-1.3750264710384972,51,28,74,21,27,0,26,30.2,0.05
935,,-1.2147217405674366,50,26,75,26,23,0,26,31.4,0.05
936,2.3552565574645996,-1.5255922431848696,51,30,74,24,26,0,24,34.18,0.05
937,,-1.2983079335493048,50,30,84,27,34,0,23,30.95,0.05
938,2.744232416152954,-0.15149183236025157,51,20,116,43,38,0,35,32.73,0.05
939,,-1.269119424201816,50,28,78,24,26,0,28,30.86,0.05
940,2.876830816268921,-1.4015840925075034,53,34,88,28,29,0,31,33.49,0.05
941,,-0.9223262395510325,54,27,90,25,34,0,31,31.75,0.05
942,1.6680501699447632,-1.1230511407103354,51,24,71,19,25,0,27,31.79,0.05
943,,-0.2744481372688894,50,19,98,28,36,0,34,35.59,0.05
944,2.308262825012207,-0.6307330638189466,50,27,106,35,39,0,32,32.37,0.05
945,,-0.9926323648999124,51,29,92,31,27,0,34,31.5,0.05
946,3.3050291538238525,-0.43979133781397667,51,27,120,49,41,0,30,35.25,0.05
947,,-1.0943053859767988,50,23,71,20,21,0,30,29.04,0.05
948,2.049057960510254,-0.9966848975741393,52,26,82,32,24,0,26,31.22,0.05
949,,-0.5093769310418922,50,21,88,27,23,0,38,32.98,0.05
950,2.862203598022461,-1.1374503828327232,51,29,86,26,25,0,35,42.78,0.05
951,,-1.3498799355921876,51,33,87,29,31,0,27,31.65,0.05
952,2.6856648921966553,-1.2761966612713933,50,28,77,26,25,0,26,29.6,0.05
953,,-0.8705952537197467,51,30,101,32,39,0,30,32.27,0.05
954,2.0560319423675537,-1.2330487579870966,54,29,81,34,21,0,26,32.05,0.05
955,,-1.6702142792240846,53,40,93,38,24,0,31,33.61,0.05
956,2.2951645851135254,-0.622314706028656,51,22,86,30,31,0,25,31.04,0.05
957,,-0.37135797135276327,50,21,101,28,33,0,40,29.96,0.05
958,2.1744327545166016,-1.3797775704451385,50,29,76,26,17,0,33,32.27,0.05
959,,-0.6589359800794955,51,21,85,21,30,0,34,33.06,0.05
960,2.2322945594787598,-0.257624671551914,50,19,98,34,34,0,30,37.81,0.05
961,,-1.1330818152476632,50,25,74,25,27,0,22,31.59,0.05
962,2.4150285720825195,-0.4917828111028503,50,21,91,38,31,0,22,33.93,0.05
963,,-0.8107590243535265,51,27,98,28,34,0,36,30.42,0.05
964,2.4277138710021973,-0.5774836638630138,50,24,98,35,25,0,38,32.52,0.05
965,,-0.7088473734853007,53,20,75,27,16,0,32,31.88,0.05
966,2.4927632808685303,-1.0361447352330293,50,29,89,30,28,0,31,32.62,0.05
967,,-1.4400924037005738,50,32,83,27,34,0,22,29.62,0.05
968,2.106088399887085,-0.39811679198419714,50,22,101,40,23,0,38,34.47,0.05
969,,-1.2221227716520322,50,28,80,29,30,0,21,29.98,0.05
970,2.488426685333252,-1.070790507304599,50,24,73,23,22,0,28,33.13,0.05
971,,-0.742952503519466,50,24,90,28,33,0,29,32.89,0.05
972,2.620725154876709,-1.154237472419083,50,31,92,28,34,0,30,30.65,0.05
973,,-0.3503846815270248,51,17,83,30,27,0,26,33.91,0.05
974,2.742508888244629,-0.13453024804518973,50,18,105,28,35,0,42,31.74,0.05
975,,-0.5570348674889101,52,23,96,31,37,0,28,33.06,0.05
976,3.4912495613098145,-0.3064407550215717,52,18,91,30,30,0,31,30.49,0.05
977,,-0.9638060103324138,51,24,79,23,28,0,28,30.25,0.05
978,2.744732618331909,-0.7709184862889775,50,25,91,35,21,0,35,33.63,0.05
979,,-0.7584123991712225,50,28,100,29,37,0,34,33.7,0.05
980,2.8664767742156982,-0.5143597621855288,50,26,112,37,35,0,40,32.41,0.05
981,,-0.9912116391755857,52,29,91,29,28,0,34,34.5,0.05
982,2.305722713470459,-0.8989465643996648,52,25,86,29,28,0,29,36.53,0.05
983,,-1.2493024795466905,51,32,89,30,25,0,34,34.0,0.05
984,2.115757465362549,-0.7019567427422182,50,20,75,21,30,0,24,29.91,0.05
985,,-0.829050430914673,52,29,98,32,33,0,33,38.05,0.05
986,2.3653528690338135,-1.7639530309269122,50,34,78,22,32,0,24,29.83,0.05
987,,-0.6649049027029277,50,25,94,25,30,0,39,33.73,0.05
988,2.6289806365966797,-1.0889653484411805,50,24,74,20,25,0,29,32.42,0.05
989,,-0.26397189313836367,50,16,85,21,35,0,29,32.46,0.05
990,2.3121066093444824,-1.096548750191,50,32,96,34,27,0,35,33.18,0.05
991,,-1.0599574115970274,53,27,85,22,39,0,24,32.9,0.05
992,1.8747445344924927,-0.4963813100840962,51,25,106,32,34,0,40,32.34,0.05
993,,-1.599793920577751,52,35,85,31,30,0,24,31.23,0.05
994,2.925111770629883,-1.0222341181940477,51,26,81,28,21,0,32,34.55,0.05
995,,-1.1793563360742882,54,31,91,25,33,0,33,32.74,0.05
996,2.8626925945281982,-1.1344714767359583,50,26,79,25,25,0,29,31.47,0.05
997,,-0.2750202382114104,51,18,90,35,33,0,22,31.18,0.05
998,2.7445199489593506,-0.9273461548737939,50,29,94,42,27,0,25,32.77,0.05
999,,-0.8803821523902841,50,27,91,24,29,0,38,29.96,0.05
1000,2.743483066558838,-1.320069013680482,51,27,71,31,16,0,24,32.69,0.05
1001,,-0.6673212868634281,51,23,93,28,37,0,28,31.7,0.05
1002,2.3161473274230957,-0.7280426401018867,52,25,94,21,37,0,36,31.91,0.05
1003,,-1.1967156573902915,51,32,90,26,30,0,34,33.75,0.05
1004,2.6175026893615723,-1.1830715835822907,50,27,79,27,19,0,33,33.09,0.05
1005,,-0.5571855175814392,50,20,83,26,26,0,31,34.26,0.05
1006,2.813607931137085,-0.9549557392282065,50,26,82,24,30,0,28,30.53,0.05
1007,,-0.677412233596374,51,20,77,26,24,0,27,30.83,0.05
1008,1.934600591659546,-0.4808844379431058,51,19,85,31,26,0,28,34.8,0.05
1009,,-0.8665547346868495,50,29,99,35,33,0,31,32.74,0.05
1010,2.1795706748962402,-0.6386762143351892,50,18,73,25,27,0,21,29.92,0.05
1011,,-1.814005049941285,51,41,90,23,30,0,37,31.86,0.05
1012,2.180016279220581,-1.7515585316004982,50,39,90,24,29,0,37,34.72,0.05
1013,,-0.48739359378006397,50,17,74,22,27,0,25,32.12,0.05
1014,2.8646275997161865,-1.4091148171083008,50,28,72,27,19,0,26,31.14,0.05
1015,,-0.8572751973394228,51,27,91,30,25,0,36,33.06,0.05
1016,2.054892063140869,-0.6596248147352329,53,27,107,27,41,0,39,32.19,0.05
1017,,-0.9568805575669462,51,27,90,29,27,0,34,32.02,0.05
1018,1.73988938331604,-1.2286272332186097,51,29,82,24,24,0,34,31.1,0.05
1019,,-1.138717233671493,50,30,91,29,24,0,38,34.62,0.05
1020,2.4190125465393066,-0.5134109599399196,50,19,81,24,33,0,24,34.08,0.05
1021,,-0.8093521787526274,51,20,74,21,31,0,22,31.01,0.05
1022,3.0595192909240723,-0.8089910694158975,51,26,93,29,27,0,37,31.17,0.05
1023,,-1.953474903072952,52,38,80,25,29,0,26,30.46,0.05
1024,2.9873743057250977,-1.0587973148620018,52,33,101,30,32,0,39,33.57,0.05
1025,,-1.7875204128229634,50,32,71,20,30,0,21,32.98,0.05
1026,2.486480474472046,-0.9534809247610766,51,27,86,35,31,0,20,31.49,0.05
1027,,-0.7824625448531461,50,22,79,28,25,0,26,32.84,0.05
1028,2.367788791656494,-0.9413921420413297,50,31,102,29,36,0,37,31.76,0.05
1029,,-1.0142209026233964,50,30,93,33,34,0,26,30.26,0.05
1030,2.3724265098571777,-1.1714692307432517,50,34,98,35,33,0,30,32.28,0.05
1031,,-1.077279706301663,50,28,83,20,29,0,34,34.3,0.05
1032,2.6905601024627686,-1.0141172309240634,50,26,82,31,28,0,23,32.44,0.05
1033,,-1.576166939283391,51,30,73,23,23,0,27,28.11,0.05
1034,2.744340419769287,-1.1543601021592147,50,26,75,29,23,0,23,30.32,0.05
1035,,-1.3853722117338494,50,29,77,27,23,0,27,28.82,0.05
1036,2.8040428161621094,-1.0284696658170942,50,29,91,39,28,0,24,30.18,0.05
1037,,-0.8690530254459947,50,24,81,21,26,0,34,32.75,0.05
1038,2.7455296516418457,-1.0543427724301886,50,23,71,25,26,0,20,29.13,0.05
1039,,-1.41858782786485,50,34,88,20,28,0,40,32.36,0.05
1040,2.492959499359131,-1.4924533397497142,50,36,90,18,32,0,40,30.76,0.05
1041,,-0.995127523440953,50,31,100,43,23,0,34,33.02,0.05
1042,2.615295171737671,-0.8734660588981971,51,26,86,34,26,0,26,33.43,0.05
1043,,-0.12292577362738077,51,17,97,21,38,0,38,44.39,0.05
1044,2.7411627769470215,-0.8604240625977965,50,29,96,38,23,0,35,43.33,0.05
1045,,-0.8429442349362227,51,24,83,24,33,0,26,33.06,0.05
1046,1.985856056213379,-1.0265862392706835,52,28,88,28,31,0,29,33.43,0.05
1047,,-0.31188723038049254,50,16,81,28,23,0,30,34.8,0.05
1048,1.7348740100860596,-1.2327228966854291,51,32,89,27,32,0,30,32.81,0.05
1049,,-1.2201348071848157,50,23,66,21,22,0,23,28.66,0.05
1050,2.0547866821289062,-1.2995016090641207,51,40,110,34,38,0,38,34.48,0.05
1051,,-1.4755108062782463,54,33,85,25,32,0,28,34.78,0.05
1052,2.8079864978790283,-0.7248257837116769,50,23,86,32,27,0,27,34.88,0.05
1053,,-1.0178556650101394,52,30,94,38,26,0,30,33.29,0.05
1054,2.425501585006714,-2.1027261752657465,50,37,74,25,22,0,27,32.46,0.05
1055,,-1.767966666789575,50,31,70,24,26,0,20,30.93,0.05
1056,2.6869029998779297,-1.3382167368214395,50,29,77,33,20,0,24,35.4,0.05
1057,,-2.1148322616388726,50,34,68,23,22,0,23,31.33,0.05
1058,3.245274543762207,-1.2835641986776545,50,27,74,26,25,0,23,30.66,0.05
1059,,-0.4385054119723873,51,23,104,30,42,0,32,32.5,0.05
1060,1.9912667274475098,-1.5026284098195324,53,41,103,32,41,0,30,30.58,0.05
1061,,-1.1359890308729463,51,25,76,25,24,0,27,29.94,0.05
1062,2.688523292541504,-1.1581573563755625,50,30,86,31,22,0,33,32.75,0.05
1063,,-1.1066995775301054,51,27,82,33,25,0,24,31.53,0.05
1064,2.4962871074676514,-1.2552555331092814,51,32,89,24,33,0,32,32.13,0.05
1065,,-0.1794167043024437,51,20,117,40,45,0,32,34.95,0.05
1066,2.3079018592834473,-0.3363233482614705,50,21,102,30,38,0,34,33.71,0.05
1067,,-1.164665073203661,50,28,80,23,33,0,24,32.99,0.05
1068,2.561466932296753,-1.2977395001301144,52,31,86,24,31,0,31,30.26,0.05
1069,,-0.961926361878042,51,24,79,25,29,0,25,30.82,0.05
1070,2.621245861053467,-1.8191373834541225,50,32,71,20,29,0,22,36.73,0.05
1071,,-0.4725280644382342,50,20,89,30,28,0,31,32.19,0.05
1072,2.3699679374694824,-1.052088186789625,50,23,73,25,20,0,28,29.99,0.05
1073,,-1.00001326283322,50,30,94,27,30,0,37,31.1,0.05
1074,2.5540595054626465,-1.561822267719775,50,34,82,33,26,0,23,32.51,0.05
1075,,-1.0161764290431363,52,27,87,32,28,0,27,30.57,0.05
1076,2.5489423274993896,-0.2377265994677196,51,18,96,35,38,0,23,32.97,0.05
1077,,-0.9924872911130826,52,32,99,37,33,0,29,43.34,0.05
1078,2.6140782833099365,-1.1520644924242915,50,36,105,27,42,0,36,32.98,0.05
1079,,-0.6400024013442838,50,26,102,27,35,0,40,35.64,0.05
1080,1.8580161333084106,-1.8083720872173628,50,31,69,17,24,0,28,30.43,0.05
1081,,-1.244017047113985,50,33,93,29,39,0,25,33.22,0.05
1082,2.9984045028686523,-0.46038533062168824,52,22,101,40,21,0,40,32.36,0.05
1083,,-1.0102302248185193,50,28,89,24,32,0,33,32.52,0.05
1084,2.9320950508117676,-0.9236036242515292,50,28,91,34,30,0,27,34.24,0.05
1085,,-1.519268402095246,50,36,90,25,39,0,26,32.67,0.05
1086,2.6196935176849365,-0.9843250101162602,50,26,84,27,31,0,26,33.06,0.05
1087,,-1.1866836736599815,52,30,87,33,26,0,28,33.44,0.05
1088,2.7419846057891846,-1.21004322602411,51,31,89,31,28,0,30,35.18,0.05
1089,,-0.43092810427469425,50,23,102,33,31,0,38,32.86,0.05
1090,2.431826114654541,-1.1428867035154602,50,33,96,29,24,0,43,37.54,0.05
1091,,-1.8423297083991876,50,30,66,22,26,0,18,31.02,0.05
1092,2.799595832824707,-1.5644448973140617,50,33,80,29,28,0,23,33.07,0.05
1093,,-0.7455484692038602,50,19,72,18,26,0,28,34.88,0.05
1094,2.240943193435669,-1.1716264223767918,54,33,96,26,31,0,39,34.18,0.05
1095,,-1.002401009388918,51,28,87,31,28,0,28,32.36,0.05
1096,2.4259612560272217,-1.142599938100739,50,27,79,32,24,0,23,30.4,0.05
1097,,-1.8014273803752126,52,36,80,25,29,0,26,28.67,0.05
1098,2.1181392669677734,-0.8938795679076321,51,21,69,31,17,0,21,30.0,0.05
1099,,-1.3134083602471478,50,24,65,25,18,0,22,33.94,0.05
1100,2.6734094619750977,-0.715759464499323,53,27,105,44,30,0,31,30.49,0.05
1101,,-0.8451682779445477,51,27,95,37,28,0,30,34.02,0.05
1102,2.741654396057129,-0.9430900090912644,51,27,91,34,29,0,28,32.83,0.05
1103,,-1.0165762650431147,50,39,121,49,37,0,35,33.65,0.05
1104,2.0537400245666504,-0.7027942937067244,50,21,82,16,32,0,34,29.24,0.05
1105,,-1.0374440867227623,51,29,92,24,29,0,39,30.91,0.05
1106,2.1123151779174805,-0.14950812880776254,51,14,82,26,31,0,25,35.97,0.05
1107,,-0.7588490400565608,50,34,121,42,35,0,44,34.27,0.05
1108,2.3657796382904053,-0.8411815256217924,51,28,94,26,30,0,38,33.44,0.05
1109,,-1.3358893384054442,50,34,89,27,37,0,25,30.99,0.05
1110,3.0561747550964355,-1.1009256658366673,50,26,78,21,24,0,33,29.48,0.05
1111,,-0.8765469774745691,50,28,93,36,24,0,33,29.04,0.05
1112,2.9903769493103027,-0.9901220440162607,50,28,87,30,39,0,18,32.67,0.05
1113,,-1.046861779353479,52,29,90,27,35,0,28,31.03,0.05
1114,2.5584449768066406,-0.9948355151658924,50,24,78,25,25,0,28,29.9,0.05
1115,,0.09959039980899291,52,15,111,32,36,0,43,32.49,0.05
1116,2.053043842315674,-1.5583824698962236,50,34,81,23,27,0,31,33.86,0.05
1117,,-0.6611244124745972,51,26,101,32,34,0,35,31.91,0.05
1118,2.683262586593628,-0.9470409573900659,50,32,105,38,32,0,35,34.26,0.05
1119,,-0.33019363642762045,53,19,97,34,30,0,33,31.75,0.05
1120,2.6872968673706055,-1.542598702588743,50,36,88,26,29,0,33,30.7,0.05
1121,,-1.4619612143914777,51,31,80,29,26,0,25,31.48,0.05
1122,2.2402758598327637,-1.0170647741959877,50,29,91,32,26,0,33,33.31,0.05
1123,,-1.646860181513652,53,33,77,22,21,0,34,32.69,0.05
1124,1.9960569143295288,-1.6621915357857633,50,32,74,17,30,0,27,33.69,0.05
1125,,-0.84666132616979,50,27,95,32,32,0,31,32.13,0.05
1126,2.4914281368255615,-0.3767912861146385,51,24,115,44,32,0,39,33.72,0.05
1127,,-0.5314905171018611,50,24,102,42,34,0,26,30.68,0.05
1128,3.24743390083313,-0.5630137752667526,50,25,106,31,29,0,46,31.71,0.05
1129,,-0.3950844021555333,53,24,116,33,42,0,41,34.76,0.05
1130,2.3072593212127686,-1.3919573953870077,52,40,106,36,37,0,33,33.81,0.05
1131,,-0.9530325010031865,50,23,74,22,26,0,26,34.11,0.05
1132,2.363900661468506,-0.34792458113615127,54,22,109,32,42,0,35,31.89,0.05
1133,,-0.7737082409606995,51,28,101,28,31,0,42,30.52,0.05
1134,2.2448782920837402,-0.7172940196042028,50,23,89,24,29,0,36,31.9,0.05
1135,,-2.7388001874212917,50,40,66,14,29,0,23,29.45,0.05
1136,2.494391918182373,-0.5200271943292916,51,22,96,33,28,0,35,32.83,0.05
1137,,-1.2494202501355571,51,32,88,30,33,0,25,31.63,0.05
1138,2.428588628768921,-1.0775680836453008,51,28,83,28,22,0,33,32.03,0.05
1139,,-0.7111997154866962,50,20,79,22,29,0,28,31.6,0.05
1140,2.9374420642852783,-1.608404102045537,53,26,65,20,21,0,24,33.89,0.05
1141,,-0.9674824586445272,51,30,97,32,38,0,27,32.61,0.05
1142,2.802995204925537,-0.7169506950224037,50,23,87,30,30,0,27,39.95,0.05
1143,,-0.26321930232218793,50,20,103,36,30,0,37,36.86,0.05
1144,2.2488412857055664,-1.5176983910041182,50,27,68,19,22,0,27,30.35,0.05
1145,,-1.5959729902110897,50,36,86,34,26,0,26,33.3,0.05
